index,numSchool_3km,numHospital_1km,numStation_1km,numShopping_3km,numFacility_3km,cbd_route,facility_route,hospital_route,shopping_route,station_route,school_route
4521,7.0,0.0,0.0,0.0,19.0,109817.0,1984.0,121277.7,133783.1,115598.9,948.6
4522,12.0,2.0,0.0,3.0,34.0,258525.7,159.7,1670.8,175135.6,226255.8,1668.9
4523,28.0,7.0,3.0,7.0,68.0,9382.1,260.3,1034.8,2254.0,2797.3,675.9
4524,30.0,5.0,2.0,8.0,66.0,10589.5,447.6,2283.7,520.6,1008.0,825.4
4525,49.0,8.0,5.0,23.0,56.0,2197.2,0.4,1013.6,1233.6,467.7,869.0
4526,18.0,0.0,2.0,4.0,23.0,24943.1,1984.3,118995.8,12081.7,1480.8,2602.3
4527,20.0,0.0,2.0,4.0,22.0,24802.1,2861.6,125698.3,11891.0,2378.1,3088.0
4528,14.0,1.0,4.0,0.0,46.0,12421.2,501.7,2150.7,14193.4,1404.0,800.9
4529,17.0,0.0,2.0,1.0,56.0,13702.5,283.8,15045.5,16074.5,2778.5,1580.0
4530,10.0,1.0,3.0,0.0,27.0,17951.5,9.3,708.7,13701.8,634.7,937.4
4531,9.0,1.0,3.0,0.0,25.0,18628.8,635.5,1257.2,13718.8,1183.2,1572.4
4532,23.0,0.0,0.0,2.0,36.0,87744.5,1323.8,159927.8,11753.3,128529.2,536.6
4533,18.0,2.0,1.0,3.0,19.0,46292.7,1438.7,1318.3,686.5,2032.5,1690.3
4534,46.0,1.0,0.0,6.0,61.0,24333.6,431.3,3733.1,2886.4,13551.7,1263.1
4535,40.0,3.0,3.0,5.0,47.0,20174.4,898.4,2996.5,1529.8,1388.5,1147.2
4536,62.0,1.0,5.0,4.0,83.0,6658.9,1055.2,1052.5,1901.2,382.9,1227.2
4537,62.0,0.0,4.0,2.0,81.0,4680.3,785.6,14890.0,1373.4,1377.5,1183.1
4538,63.0,1.0,5.0,7.0,85.0,4085.0,1051.2,2584.5,805.2,1429.9,587.8
4539,22.0,0.0,0.0,4.0,33.0,31009.4,302.8,125795.6,1325.9,15379.0,414.9
4540,33.0,0.0,0.0,2.0,58.0,24793.2,733.8,12108.1,2751.8,12246.9,590.0
4541,20.0,0.0,0.0,2.0,25.0,32765.5,1384.8,125171.4,2144.3,15434.6,2095.3
4542,49.0,5.0,3.0,3.0,72.0,13584.7,123.5,736.7,12922.6,2318.2,285.0
4543,35.0,2.0,2.0,5.0,63.0,27400.4,546.3,759.2,1410.1,1149.6,654.7
4544,22.0,2.0,1.0,1.0,44.0,25216.2,431.6,2138.9,14100.1,1449.9,1394.3
4545,22.0,2.0,1.0,1.0,44.0,25216.2,431.6,2138.9,14100.1,1449.9,1394.3
4546,16.0,0.0,0.0,1.0,14.0,56817.5,899.8,127177.6,13195.2,20323.5,969.2
4547,44.0,1.0,4.0,2.0,75.0,9745.4,665.0,2922.9,13312.9,509.2,713.4
4548,2.0,0.0,0.0,0.0,8.0,139788.6,718.2,182945.3,178864.8,108223.6,714.4
4549,10.0,0.0,0.0,1.0,16.0,52229.2,2144.3,16527.33411054172,22681.0,19648.0,2182.566070660784
4550,15.0,0.0,0.0,2.0,15.0,51285.9,2746.7,15992.3,14057.0,18704.6,1136.5
4551,1.0,0.0,0.0,0.0,1.0,37794.9,1369.7,145944.9,145534.4,14920.7,2695.3
4552,10.0,0.0,0.0,0.0,6.0,33958.3,900.9,146527.4,14306.3,16232.5,607.8
4553,0.0,0.0,0.0,0.0,1.0,158527.1,16195.7,131484.1,132235.1,130759.3,151501.7
4554,59.0,13.0,8.0,25.0,75.0,2382.0,1510.8,275.8,1623.2,1006.4,674.3
4555,52.0,5.0,4.0,4.0,64.0,10909.2,481.7,1123.0,126766.9,1175.7,518.9
4556,36.0,1.0,3.0,4.0,54.0,8951.0,949.2,2018.4,2092.2,796.0,659.8
4557,35.0,2.0,5.0,8.0,67.0,6500.4,2404.5,1545.0,1026.2,784.1,568.3
4558,32.0,7.0,2.0,7.0,65.0,8958.7,976.0,510.9,2446.3,2987.7,209.4
4559,35.0,2.0,5.0,8.0,67.0,6500.4,2404.5,1545.0,1026.2,784.1,568.3
4560,35.0,2.0,5.0,8.0,67.0,6500.4,2404.5,1545.0,1026.2,784.1,568.3
4561,34.0,2.0,5.0,8.0,64.0,6442.8,2378.3,1518.9,1000.1,757.9,542.1
4562,12.0,0.0,0.0,0.0,16.0,86111.5,1502.9,16543.2,122587.9,122114.2,2256.7
4563,39.0,2.0,4.0,5.0,68.0,11352.8,211.7,1350.5,93.7,1054.3,244.6
4564,1.0,0.0,0.0,0.0,1.0,39374.3,12223.1,147524.2,147113.8,16500.1,1471.5
4565,53.0,5.0,0.0,3.0,73.0,9099.9,677.3,1642.0,13627.9,12512.2,1022.3
4566,4.0,0.0,0.0,0.0,9.0,320919.9,172.5,179353.7,156956.2,262581.2,1023.1
4567,60.0,17.0,6.0,25.0,72.0,995.8,1073.6,753.1,89.8,2196.0,456.3
4568,60.0,13.0,6.0,26.0,74.0,1380.2,431.3,1089.1,419.7,2531.0,1259.7
4569,50.0,0.0,4.0,6.0,81.0,6160.5,587.8,11954.9,849.7,1163.3,751.1
4570,50.0,0.0,3.0,5.0,83.0,6914.2,478.1,12935.8,529.3,284.9,1176.9
4571,37.0,1.0,3.0,3.0,76.0,19809.2,730.3,1598.3,504.3,1730.4,233.74161542299152
4572,25.0,0.0,1.0,3.0,22.0,38296.1,1622.9,124642.6,11716.6,2391.5,786.2
4573,13.0,0.0,0.0,0.0,15.0,90687.0,3253.1,162870.4,128251.1,148429.0,1711.6
4574,38.0,0.0,4.0,5.0,70.0,19566.4,63.0,13672.6,2076.9,921.1,1316.7
4575,43.0,0.0,4.0,5.0,74.0,15933.9,753.8,13558.0,1641.2,427.5,1054.1
4576,40.0,0.0,3.0,4.0,40.0,23089.4,1035.9,12781.1,671.8,1127.7,1895.3
4577,60.0,8.0,4.0,21.0,81.0,3722.1,523.4,1341.4,1104.1,789.4,1693.8
4578,45.0,1.0,3.0,3.0,64.0,11197.4,1102.2,2727.6,5544.8,212.5,1523.4
4579,9.0,0.0,0.0,0.0,10.0,30301.6,1870.2,127700.8,17129.2,21390.2,1066.3
4580,18.0,0.0,1.0,3.0,26.0,26064.3,529.6,123463.5,659.0,4234.9,510.0
4581,1.0,0.0,0.0,0.0,4.0,110634.9,443.7,119950.5,179447.3,78365.0,2150.7
4582,51.0,6.0,6.0,7.0,82.0,8453.4,896.5,1249.4,1908.0,1415.7,743.3
4583,49.0,0.0,4.0,5.0,72.0,9626.8,1160.1,12594.8,1139.3,531.9,306.1
4584,32.0,0.0,2.0,2.0,38.0,15551.5,544.9,13755.6,125980.5,2210.0,1151.3
4585,1.0,0.0,0.0,0.0,3.0,63184.4,542.7,139106.6,158981.4,138044.1,1310.3
4586,27.0,1.0,1.0,2.0,43.0,28726.6,851.3,3000.2,1861.9,2520.2,590.3
4587,36.0,1.0,3.0,3.0,56.0,9402.2,969.4,2469.6,2543.4,1247.2,214.1
4588,45.0,3.0,3.0,6.0,57.0,7496.7,250.5,1333.4,1245.6,1853.7,318.4
4589,63.0,2.0,6.0,9.0,94.0,7298.0,2202.2,3285.3,1896.9,346.6,794.6
4590,22.0,0.0,1.0,4.0,27.0,26094.5,1928.6,119472.9,14442.7,1509.6,2208.5
4591,12.0,1.0,3.0,0.0,37.0,12740.7,249.8,1639.4,14358.0,1482.4,439.4
4592,48.0,3.0,6.0,6.0,88.0,11678.6,280.2,1461.9,2212.1,2174.2,1155.6
4593,59.0,7.0,6.0,21.0,80.0,4131.8,199.8,1180.2,1081.0,1452.4,957.5
4594,61.0,7.0,6.0,21.0,83.0,4217.6,223.1,1266.0,1104.3,1538.2,980.8
4595,16.0,0.0,0.0,1.0,21.0,122711.3,2414.2,127019.9,126905.9,115958.1,2103.5
4596,11.0,0.0,0.0,2.0,11.0,124730.6,2641.6,123568.1,111648.0,116864.5,1128.8
4597,10.0,1.0,2.0,1.0,22.0,20848.6,747.9,1477.8,13420.1,794.6,646.6
4598,10.0,1.0,3.0,0.0,27.0,17951.5,9.3,708.7,13701.8,634.7,937.4
4599,12.0,1.0,3.0,1.0,25.0,20620.4,325.7,1976.7,15291.7,820.7,80.4
4600,13.0,0.0,1.0,1.0,21.0,24059.7,1314.6,121458.9,1225.4,2546.6,801.3
4601,14.0,0.0,0.0,1.0,36.0,15081.2,175.5,14315.7,1399.9,13249.4,1086.4
4602,15.0,0.0,0.0,1.0,45.0,13837.4,518.0,14368.8,1134.9,13525.9,545.1
4603,18.0,0.0,0.0,2.0,40.0,13126.6,77.3,14590.0,615.3,12815.1,1135.0
4604,32.0,0.0,0.0,2.0,61.0,23208.2,786.3,14402.7,18738.4,17345.2,250.6
4605,5.0,0.0,0.0,0.0,2.0,94720.9,13576.9,12259.2,12447.8,135505.6,793.8
4606,5.0,0.0,0.0,0.0,2.0,94500.5,11373.0,12029.2,12227.4,135285.2,573.4
4607,5.0,0.0,0.0,0.0,1.0,93112.2,10761.5,134406.2,11927.3,133896.9,894.1
4608,6.0,0.0,0.0,0.0,2.0,93129.7,10779.0,134423.7,11944.8,133914.5,562.4
4609,7.0,0.0,0.0,0.0,2.0,93939.2,13938.7,12744.1,14895.3,134723.9,949.6
4610,9.0,0.0,0.0,0.0,5.0,95379.8,3243.0,11893.9,12092.1,153121.8,2450.1
4611,8.0,0.0,0.0,0.0,5.0,92825.4,2461.5,129872.6,11332.9,150567.4,2109.0612868958788
4612,5.0,0.0,0.0,0.0,2.0,94456.0,13312.0,11994.4,12183.0,135240.7,2020.8
4613,50.0,0.0,4.0,7.0,79.0,5971.8,528.1,12852.9,1413.2,360.4,485.4
4614,40.0,7.0,2.0,8.0,75.0,7951.8,663.0,2092.2,3007.4,2673.9,923.7
4615,44.0,0.0,2.0,7.0,80.0,8226.9,676.9,13757.6,2652.7,2451.4,943.9
4616,34.0,0.0,3.0,3.0,67.0,16128.4,267.4,13431.3,2099.7,1571.9,296.0
4617,47.0,7.0,4.0,8.0,66.0,8880.2,1236.6,394.8,1753.6,775.0,269.1
4618,31.0,0.0,1.0,3.0,64.0,33750.5,626.2,16655.5,528.7,981.7,305.0
4619,30.0,0.0,2.0,3.0,65.0,33871.6,718.9,16776.5,621.4,1074.4,533.5
4620,20.0,0.0,0.0,3.0,40.0,36062.7,866.2,144661.4,1941.4,13951.1,1222.1
4621,16.0,0.0,1.0,1.0,17.0,48525.8,818.7,16398.6,17278.3,1006.3,308.6
4622,5.0,1.0,0.0,0.0,11.0,200940.3,182.7,2569.5,181157.6,189267.1,238.4
4623,48.0,0.0,5.0,2.0,83.0,17251.2,888.0,13983.9,13661.4,705.7,775.2
4624,44.0,0.0,5.0,2.0,83.0,18154.3,676.3,14947.5,10933.4,487.6,466.1
4625,17.0,3.0,1.0,3.0,20.0,45366.7,974.3,1376.6,1717.7,1965.5,901.2
4626,13.0,0.0,0.0,0.0,9.0,51885.5,23634.8,132399.1,14730.3,23641.1,1930.7
4627,13.0,3.0,2.0,1.0,18.0,47888.4,449.3,2536.9,2833.2,2536.0,350.5
4628,17.0,3.0,1.0,3.0,21.0,44702.7,726.7,1533.4,1874.5,2122.3,653.6
4629,21.0,1.0,0.0,1.0,18.0,48658.2,1882.0,4122.1,119294.7,19684.7,1777.0
4630,14.0,2.0,0.0,2.0,48.0,20824.9,252.6,1863.1,12023.4,11429.3,753.1
4631,41.0,1.0,2.0,6.0,47.0,21742.8,538.0,2114.7,864.0,268.4,683.8
4632,45.0,2.0,0.0,7.0,56.0,25611.1,773.5,2487.2,1640.4,14029.7,903.4
4633,44.0,1.0,0.0,5.0,61.0,24207.1,405.2,3606.7,2759.9,13036.2,1237.0
4634,18.0,0.0,1.0,3.0,36.0,38441.7,848.0,14512.8,1932.9,2413.1,1615.5
4635,42.0,3.0,3.0,4.0,47.0,20014.1,1121.6,748.2,576.0,924.6,927.0
4636,39.0,3.0,4.0,3.0,48.0,19862.3,1374.4,1096.1,923.8,647.9,1274.8
4637,44.0,0.0,1.0,4.0,57.0,21946.1,260.3,12312.3,11861.9,2761.7,435.9
4638,34.0,0.0,2.0,4.0,62.0,12449.6,700.2,12515.1,1638.5,2476.6,893.3
4639,38.0,4.0,3.0,0.0,66.0,12359.0,409.1,1505.5,11434.2,341.8,784.3
4640,31.0,2.0,4.0,1.0,70.0,14524.4,560.0,988.5,15291.3,1184.0,1441.1
4641,29.0,2.0,4.0,0.0,62.0,12928.0,832.9,112.7,12003.2,1059.8,379.2
4642,59.0,1.0,4.0,4.0,84.0,6725.8,844.2,1026.2,1920.4,166.3,1443.7
4643,58.0,1.0,4.0,3.0,87.0,6435.5,590.5,1323.2,1666.7,300.0,830.1
4644,61.0,1.0,4.0,5.0,83.0,6408.9,1206.3,1413.1,2112.1,593.8,984.4
4645,63.0,0.0,6.0,12.0,76.0,4475.4,985.8,13783.5,1542.2,1767.8,560.8
4646,61.0,0.0,5.0,2.0,81.0,4536.8,851.1,12737.9,1576.8,1694.9,1117.2
4647,32.0,0.0,0.0,3.0,58.0,13227.9,465.6,13042.6,2339.6,12087.8,517.4
4648,28.0,2.0,1.0,1.0,49.0,17646.7,713.0,1873.7,16108.2,3515.0,1143.6
4649,30.0,2.0,0.0,1.0,52.0,17028.2,552.6,888.9741039342302,14493.7,12698.3,1067.5
4650,25.0,0.0,0.0,5.0,39.0,33055.0,1504.6,125196.6,931.5,12843.4,1533.6
4651,22.0,0.0,0.0,4.0,34.0,31290.9,462.8,126077.1,1607.4,15660.5,574.9
4652,41.0,0.0,0.0,2.0,61.0,16030.2,1821.5,12373.5,12879.9,11015.7,1803.0
4653,43.0,1.0,0.0,6.0,56.0,19253.0,1929.9,2860.3,1509.0,12406.6,282.3
4654,39.0,0.0,0.0,4.0,58.0,18131.3,422.5,12686.8,2529.3,13913.2,1095.8
4655,15.0,0.0,0.0,0.0,32.0,156885.4,1502.9,124394.9,13232.2,121472.0,1737.2
4656,55.0,3.0,6.0,2.0,76.0,9299.5,327.3,1070.5,805.9,485.0,518.9
4657,50.0,2.0,6.0,3.0,87.0,12121.2,1529.0,1251.4,2068.6,1220.8,652.5
4658,51.0,2.0,6.0,4.0,86.0,12001.0,837.1,1131.3,1948.4,1364.8,623.7
4659,25.0,0.0,1.0,3.0,24.0,16943.1,1079.9,14735.3,13918.5,1297.5,2407.3
4660,6.0,2.0,0.0,1.0,13.0,92368.0,1168.0,1037.6488057646263,1398.2,30063.1,393.4
4661,6.0,2.0,0.0,1.0,12.0,94136.7,1087.4,1884.4,147087.1,31831.8,995.5
4662,45.0,0.0,5.0,5.0,71.0,15385.7,1271.9,13047.5,1538.3,593.3,323.3
4663,52.0,3.0,3.0,4.0,72.0,12590.7,804.4,2527.5,861.5,572.5,548.1
4664,52.0,3.0,3.0,4.0,72.0,12590.7,804.4,2527.5,861.5,572.5,548.1
4665,52.0,3.0,3.0,4.0,78.0,12507.0,653.4,2048.5,710.5,625.4,464.5
4666,34.0,0.0,3.0,4.0,69.0,17185.9,1092.6,13773.4,919.7,984.6,804.1
4667,13.0,0.0,0.0,0.0,13.0,90057.9,2417.6,12389.6,158870.2,57788.0,1718.5
4668,17.0,0.0,0.0,3.0,15.0,38324.3,1123.7,124670.8,1163.6,11622.9,983.964207287638
4669,27.0,2.0,2.0,3.0,41.0,23744.8,2192.9,1826.6,3571.0,939.1,890.8
4670,24.0,0.0,1.0,2.0,35.0,29060.3,2235.7,12135.9,15532.2,3120.1,775.0
4671,24.0,2.0,2.0,1.0,41.0,25125.0,1435.4,2047.6,3314.7,1160.1,1300.7
4672,24.0,2.0,1.0,2.0,43.0,24943.3,603.9,1866.0,13827.2,1177.0,1287.9
4673,24.0,2.0,2.0,1.0,40.0,25126.6,1834.5,2049.2,3316.3,1161.7,1302.3
4674,24.0,0.0,2.0,1.0,39.0,27325.8,614.8,13834.4,10849.7,1577.6,321.3
4675,58.0,0.0,6.0,20.0,76.0,4659.2,1011.0,13658.9,15926.5,860.6,335.9
4676,16.0,0.0,0.0,1.0,13.0,53906.0,1668.1,124266.1,13222.3,17027.9,781.9
4677,19.0,0.0,0.0,0.0,13.0,55262.9,13811.8,119412.6,126260.5,18763.5,2273.6
4678,12.0,0.0,0.0,0.0,6.0,55139.4,1292.3,125499.5,13317.7,16062.1,581.1
4679,19.0,0.0,0.0,0.0,11.0,55475.4,13402.0,119625.1,126473.0,14358.6,2486.1
4680,53.0,1.0,4.0,4.0,73.0,6934.7,654.7,2093.4,12365.9,1731.1,1216.6
4681,44.0,2.0,3.0,1.0,73.0,10412.6,1082.9,2141.6,13855.6,1491.7,191.8
4682,41.0,1.0,4.0,2.0,61.0,10632.2,612.8,1949.3,3410.2,1218.3,579.5
4683,58.0,14.0,7.0,24.0,75.0,2598.7,789.6,767.4,2040.7,1223.0,372.2
4684,57.0,14.0,7.0,22.0,74.0,2837.4,683.4,1006.1,2404.4,1302.9,625.1
4685,3.0,0.0,0.0,0.0,8.0,139520.7,310.1,178210.3,178597.0,172473.5,534.4
4686,11.0,0.0,0.0,2.0,6.0,41318.9,2570.1,136238.9,2120.4,14688.4,1035.7
4687,19.0,1.0,0.0,2.0,14.0,26648.9,2371.4,1913.8,1468.9,13194.1,540.0
4688,11.0,0.0,0.0,2.0,8.0,34916.9,1783.0,138312.6,1199.4,13913.1,2191.1
4689,9.0,0.0,0.0,2.0,8.0,34765.7,1631.8,133060.0,1456.2,13761.9,1020.4
4690,22.0,1.0,1.0,2.0,21.0,50628.8,1544.1,2272.5,1499.0,379.8,1702.9
4691,21.0,0.0,2.0,2.0,22.0,50351.4,1266.7,117666.2,1221.5,1441.0,1204.3
4692,22.0,0.0,0.0,2.0,18.0,54551.6,2601.5,119208.7,126056.6,13434.8,2069.7
4693,19.0,1.0,0.0,1.0,19.0,55294.5,1267.2,2217.5,12516.8,16453.1,680.8
4694,17.0,0.0,1.0,2.0,10.0,48987.6,3267.2,118189.9,2687.4,361.2,385.4
4695,20.0,0.0,2.0,2.0,20.0,49760.9,3657.1,120056.6,3611.9,2999.4,3594.7
4696,3.0,1.0,0.0,0.0,7.0,122545.4,1950.8,1982.7,120681.4,115349.0,656.3
4697,26.0,0.0,1.0,3.0,40.0,33455.3,1300.9,13461.1,984.5,1771.7,1527.9
4698,4.0,0.0,0.0,0.0,9.0,99018.5,2471.2,126941.9,14943.4,66748.6,2833.6
4699,22.0,3.0,1.0,3.0,40.0,34474.0,654.0,927.9,931.5,1928.2,947.5
4700,11.0,0.0,0.0,2.0,9.0,33541.2,13322.5,19806.8,14568.8,13945.3,2983.1
4701,9.0,0.0,0.0,1.0,8.0,31817.5,13098.9,18083.1,12845.1,12510.2,19005.2
4702,39.0,0.0,0.0,3.0,57.0,16257.1,1271.2,15334.6,13975.9,14312.8,545.5
4703,61.0,7.0,7.0,20.0,85.0,4132.8,91.3,1181.2,850.0,1453.4,726.4
4704,48.0,2.0,4.0,3.0,62.0,9134.7,890.0,1644.4,13486.4,1130.9,997.2
4705,10.0,1.0,3.0,0.0,27.0,17774.0,271.7,971.1,15677.7,897.1,1021.4
4706,17.0,0.0,0.0,1.0,44.0,13656.2,646.8,15427.7,1284.7,15462.1,1020.7
4707,16.0,0.0,0.0,1.0,50.0,14133.2,227.8,14664.7,1430.7,13821.7,429.1
4708,1.0,0.0,0.0,0.0,9.0,112669.8,719.6,141508.3,119213.1,121749.7,876.5
4709,59.0,6.0,4.0,9.0,90.0,9314.2,165.0,772.2,2450.5,1338.1,1228.5
4710,7.0,0.0,0.0,0.0,5.0,92405.0,13423.9,133699.0,11704.4,133189.7,954.6
4711,4.0,0.0,0.0,0.0,10.0,156863.6,783.1,124717.0,125213.0,121450.2,1254.8
4712,45.0,0.0,2.0,7.0,84.0,7508.5,428.2,13842.3,2959.7,2481.8,395.4
4713,36.0,1.0,6.0,5.0,73.0,14451.1,254.1,2910.0,2723.8,206.6,106.7
4714,2.0,0.0,0.0,1.0,7.0,84613.3,1224.2,196395.5,598.1,16104.3,1173.1
4715,45.0,0.0,0.0,3.0,57.0,17300.7,452.4,16062.8,14977.1,12323.0,957.8
4716,33.0,0.0,0.0,3.0,61.0,16680.5,5613.6,14844.5,5376.5,15540.4,1541.2
4717,47.0,1.0,0.0,1.0,63.0,12573.8,607.6,2616.2,13738.2,14585.4,639.4
4718,3.0,0.0,0.0,0.0,1.0,321879.1,1005.5,178356.2,177702.3,310205.9,693.1
4719,45.0,2.0,0.0,6.0,62.0,12708.4,399.2,1852.7,1987.7,12154.8,1152.1
4720,29.0,0.0,0.0,2.0,37.0,87912.1,611.1,129206.1,2378.3,128696.8,552.1
4721,18.0,1.0,0.0,2.0,27.0,85867.4,1000.0,3272.8,143158.2,126652.2,1711.2
4722,33.0,0.0,0.0,6.0,47.0,80629.8,1459.5,152813.1,1025.5,138371.8,315.4
4723,5.0,0.0,0.0,0.0,11.0,200656.6,1628.3,151824.1,180874.0,188983.4,1264.7
4724,21.0,2.0,0.0,3.0,55.0,149990.2,1425.4,483.6,1836.6,119994.0,1053.9
4725,21.0,3.0,0.0,3.0,57.0,150554.3,419.0,2260.2,639.6,120558.0,722.6
4726,38.0,1.0,4.0,3.0,85.0,20229.1,1405.8,1521.1,1773.0,467.5,506.1
4727,45.0,0.0,5.0,3.0,75.0,18119.9,785.2,15056.3,16244.4,258.5,912.6
4728,48.0,0.0,5.0,2.0,84.0,17397.1,1033.9,15358.9,11794.6,559.7,921.1
4729,36.0,2.0,3.0,3.0,73.0,20302.5,1231.7,1715.1,14104.8,2093.0,989.0
4730,13.0,0.0,0.0,0.0,9.0,51881.6,17469.8,132395.3,14726.4,14680.0,1926.8
4731,18.0,3.0,1.0,3.0,20.0,44873.3,1291.2,1487.0,1224.3,2075.9,1135.2
4732,21.0,3.0,1.0,1.0,21.0,46617.2,1152.5,2081.2,13348.2,2401.9,1009.3
4733,18.0,2.0,1.0,3.0,18.0,46668.1,1368.3,1693.7,1061.9,2407.9,1969.1
4734,21.0,3.0,1.0,3.0,24.0,48245.2,1172.8,3709.1,17734.3,4029.9,1457.1
4735,14.0,2.0,0.0,2.0,50.0,21028.9,247.0,1992.6,14802.1,14792.6,480.0
4736,37.0,0.0,2.0,5.0,41.0,21909.2,635.6,13888.0,1381.5,2369.4,915.6
4737,29.0,0.0,2.0,4.0,57.0,37104.2,1206.4,13175.3,1618.7,1590.0,1401.5
4738,39.0,3.0,4.0,3.0,54.0,19367.8,369.0,980.5,808.2,1503.4,1077.1
4739,37.0,3.0,3.0,3.0,54.0,18915.1,1183.5,579.2,1252.5,2103.7,1267.6
4740,31.0,0.0,0.0,7.0,55.0,12290.2,1158.8,12545.5,1764.0,20523.1,650.0
4741,35.0,0.0,4.0,1.0,47.0,10940.9,836.0,12755.9,127016.7,2087.1,1026.5
4742,31.0,2.0,3.0,0.0,52.0,12132.4,784.1,1042.7,11399.3,1989.8,1309.2
4743,35.0,3.0,3.0,1.0,57.0,12234.1,927.0,1273.7,11572.0,1321.4,1122.4
4744,57.0,1.0,5.0,2.0,87.0,5966.8,312.7,1443.7,1783.3,1926.5,266.0
4745,54.0,1.0,4.0,2.0,80.0,7790.5,633.2,1019.3,12609.0,1275.1,320.9
4746,63.0,1.0,5.0,3.0,84.0,5009.8,914.3,2584.2,1165.0,1381.2,751.0
4747,65.0,2.0,5.0,3.0,84.0,5255.8,776.1,2460.5,1325.9,973.4,525.3
4748,59.0,1.0,4.0,2.0,84.0,7244.5,1273.8,1347.4,2475.6,1105.5,639.5
4749,62.0,0.0,5.0,5.0,84.0,4250.7,1130.5,14190.2,1081.3,1406.4,753.5
4750,58.0,0.0,6.0,3.0,85.0,5727.5,422.0,11568.2,2767.5,1677.3,492.7
4751,62.0,0.0,5.0,5.0,84.0,4250.7,1130.5,14190.2,1081.3,1406.4,753.5
4752,59.0,0.0,7.0,2.0,81.0,5355.5,378.2,12009.6,2395.5,1935.9,570.6
4753,57.0,2.0,4.0,2.0,85.0,6811.6,446.9,2288.5,2290.4,1819.3,719.7
4754,53.0,1.0,4.0,3.0,92.0,8300.4,670.5,1593.7,13175.6,3575.3,553.4
4755,33.0,2.0,0.0,0.0,53.0,17547.6,781.5,1729.4,131671.2,12014.2,926.1
4756,34.0,2.0,0.0,2.0,53.0,15310.1,1228.1,1003.2,12958.2,12962.4,1588.0
4757,33.0,2.0,0.0,1.0,50.0,16000.3,732.0,1602.1,12385.1,12467.1,1948.1
4758,38.0,0.0,0.0,3.0,60.0,24190.7,1088.4,10988.3,2827.7,11832.6,1099.5
4759,41.0,0.0,0.0,1.0,64.0,15047.7,2714.7,13714.5,12531.6,11998.4,1154.9
4760,36.0,0.0,0.0,3.0,56.0,17921.2,1228.3,15900.195371754013,2630.6,14592.6,734.8
4761,40.0,0.0,0.0,3.0,62.0,16749.2,1332.4,13019.3,12754.6,12460.0,1314.0
4762,38.0,0.0,0.0,3.0,61.0,24313.7,1139.7,11111.3,2526.3,11884.0,1097.631269875222
4763,0.0,0.0,0.0,0.0,1.0,178782.2,955.7,125350.7,119875.4,125833.8,128717.2
4764,59.0,3.0,6.0,2.0,78.0,9310.5,98.8,854.4,454.4,133.5,870.8
4765,51.0,2.0,7.0,2.0,83.0,10805.4,416.2,2033.4,1475.4,584.1,66.8
4766,42.0,0.0,3.0,3.0,71.0,13926.7,1184.1,11309.9,14542.6,1065.1,548.8
4767,55.0,3.0,6.0,2.0,75.0,9770.1,1837.0,740.2,1705.8,1380.5,725.7
4768,7.0,2.0,0.0,1.0,11.0,94007.6,938.9,1756.5,146958.0,31702.7,1349.7
4769,6.0,2.0,0.0,1.0,11.0,93419.9,1339.5,1559.3,2450.1,31115.0,1750.3
4770,4.0,0.0,0.0,0.0,2.0,126559.0,13094.3,120770.1,110993.2,120696.1,2646.8
4771,60.0,17.0,6.0,23.0,66.0,1284.8,1276.5,1436.9,1162.4,1052.9,985.7
4772,61.0,11.0,0.0,23.0,79.0,2565.5,422.8,1363.9,14278.9,13669.9,497.1
4773,62.0,17.0,5.0,23.0,68.0,946.6,1338.5,1098.8,960.2,1152.2,668.6
4774,58.0,11.0,3.0,23.0,80.0,2201.2,739.7,741.4,2414.3,2237.5,911.7
4775,60.0,17.0,6.0,23.0,67.0,1134.9,1126.5,1288.2,1148.5,906.3,858.0
4776,61.0,11.0,3.0,24.0,81.0,3175.0,755.6,1973.4,14888.3,2870.6,457.4
4777,42.0,1.0,6.0,6.0,80.0,14954.0,837.0,2746.0,954.5,1232.7,1795.7
4778,40.0,0.0,6.0,5.0,79.0,15579.8,288.3,13480.9,772.0,974.1,710.5
4779,16.0,0.0,0.0,2.0,17.0,32249.2,4367.4,128502.4,4531.9,12678.5,4735.0
4780,10.0,0.0,2.0,0.0,30.0,47925.6,2684.8,13249.8,13882.5,1192.0,2555.9
4781,12.0,0.0,2.0,0.0,28.0,47946.6,1417.8,159728.8,14944.5,1074.0,1131.5
4782,14.0,0.0,0.0,1.0,23.0,47726.8,1628.4,118067.2,1407.6,13772.1,3077.1
4783,47.0,1.0,3.0,3.0,74.0,13234.2,776.8,2109.0,1656.5,1367.5,726.1
4784,56.0,6.0,3.0,3.0,69.0,12433.6,611.8,533.3,3047.8,2229.5,828.1
4785,43.0,0.0,3.0,4.0,74.0,13880.7,696.3,13395.8,1150.0,1183.9,762.5
4786,56.0,5.0,5.0,9.0,87.0,9723.0,686.5,1181.0,2017.1,1890.2,511.6
4787,57.0,4.0,3.0,5.0,80.0,11368.7,163.5,1085.0,1879.6,1495.7,451.8
4788,59.0,4.0,3.0,9.0,85.0,10438.8,756.0,620.7,1018.6,891.7,1255.7
4789,48.0,5.0,4.0,3.0,72.0,14352.3,632.5,882.5,13144.8,2010.6,753.1
4790,43.0,2.0,3.0,3.0,71.0,15062.5,476.2,1967.8,12088.4,1254.4,587.5
