,Facility ID,Pcode,Suburb/Town,Latitude,Longitude
3172,GREATE10987,3221.0,ANAKIE,-37.916107,144.252609
3173,GREATE10990,3218.0,GEELONG WEST,-38.135919,144.338961
3175,GREATE11004,3216.0,BELMONT,-38.168098,144.354827
3176,GREATE11005,3219.0,BREAKWATER,-38.183678,144.370215
3177,GREATE11007,3216.0,GROVEDALE,-38.212339,144.328158
3178,GREATE11017,3226.0,OCEAN GROVE,-38.267278,144.548822
3179,GREATE11032,3222.0,DRYSDALE,-38.175026,144.561327
3180,GREATE11037,3220.0,NEWTOWN,-38.141811,144.32511
3181,GREATE11038,3219.0,NEWCOMB,-38.167309,144.396885
3182,GEELON5453,,LEOPOLD,-38.202327,144.453856
3183,GREATE11067,3219.0,NEWCOMB,-38.179685,144.403662
3185,GREATE11070,3218.0,HERNE HILL,-38.131441,144.327187
3186,GREATE11072,3218.0,HERNE HILL,-38.137558,144.325914
3188,GREATE11073,3216.0,HIGHTON,-38.172014,144.321539
3189,GREATE11083,3220.0,SOUTH GEELONG,-38.157832,144.352792
3191,GREATE11087,3212.0,LARA,-38.020128,144.412987
3192,GREATE11092,3224.0,LEOPOLD,-38.184416,144.456859
3193,GREATE11099,3216.0,BELMONT,-38.18194,144.32446
3194,GREATE11104,3215.0,BELL POST HILL,-38.094013,144.31886
3195,GREATE11109,3226.0,OCEAN GROVE,-38.265102,144.5298
3196,GREATE11113,3215.0,NORTH GEELONG,-38.118593,144.355533
3197,GREATE11114,3218.0,HERNE HILL,-38.136345,144.331241
3198,GREATE11120,3223.0,PORTARLINGTON,-38.113612,144.643431
3199,GREATE11121,3216.0,HIGHTON,-38.147142,144.31769
3200,GREATE11122,3216.0,HIGHTON,-38.147142,144.31769
3201,GREATE11125,3220.0,SOUTH GEELONG,-38.159519,144.365957
3202,GREATE11127,3214.0,CORIO,-38.073086,144.361719
3203,GREATE11128,3226.0,OCEAN GROVE,-38.259389,144.537787
3204,GREATE11130,3216.0,BELMONT,-38.182921,144.35599
3205,GREATE11136,3219.0,WHITTINGTON,-38.176995,144.382177
3206,GREATE11142,3223.0,THOMSON,-38.1646,144.376095
3207,GREATE11154,3215.0,NORTH GEELONG,-38.130256,144.346009
3208,GREATE11156,3220.0,NEWTOWN,-38.152708,144.324953
3209,GREATE11157,3214.0,NORLANE,-38.089973,144.362593
3210,GREATE11158,3216.0,BELMONT,-38.185279,144.339043
3211,GREATE11028,3216.0,WAURN PONDS,-38.195209,144.30429
3212,GREATE11090,3214.0,NORLANE,-38.091239,144.33672
3216,GREATE11138,3214.0,CORIO,-38.08293,144.363755
3217,GREATE11149,3222.0,WALLINGTON,-38.22804,144.50227
3219,GREATE11056,3215.0,NORTH GEELONG,-38.123306,144.351142
3220,GREATE11105,3220.0,NEWTOWN,-38.16202,144.338759
3221,GREATE11022,3214.0,CORIO,-38.072436,144.368306
3224,GREATE11075,3215.0,BELL PARK,-38.10619,144.340142
3225,GREATE11091,3223.0,ST LEONARDS,-38.175521,144.711039
3226,GREATE10993,3227.0,BARWON HEADS,-38.279033,144.492677
3232,GREATE11006,3227.0,BREAMLEA,-38.294265,144.390422
3234,GREATE11010,3221.0,CERES,-38.17235,144.271279
3236,GREATE11078,3216.0,WAURN PONDS,-38.20371,144.29576
3238,GREATE11034,3219.0,EAST GEELONG,-38.152165,144.378489
3241,GREATE11039,3214.0,NORLANE,-38.092191,144.349982
3242,GREATE11049,3214.0,CORIO,-38.0652,144.365203
3243,GREATE11054,3220.0,NEWTOWN,-38.159723,144.340568
3245,GREATE11068,3216.0,GROVEDALE,-38.206363,144.343036
3257,GREATE11094,3223.0,ST LEONARDS,-38.177484,144.70351
3260,GREATE11103,3217.0,MOUNT DUNEED,-38.240624,144.312577
3263,GREATE11106,3214.0,NORLANE,-38.083507,144.34144
3272,GREATE11123,3211.0,LITTLE RIVER,-37.97949,144.508236
3280,GREATE11137,3223.0,ST LEONARDS,-38.175521,144.711039
3283,GREATE11143,3216.0,WANDANA HEIGHTS,-38.173637,144.30802
3291,GEELON11291,3220.0,GEELONG SOUTH,-38.1725,144.3635
3292,GEELON11296,3215.0,NORTH GEELONG,-38.102046,144.342321
3293,GREATE11031,3222.0,DRYSDALE,-38.171208,144.571328
3294,GREATE11051,3216.0,BELMONT,-38.18728,144.34748
3295,GEELON5278,,GEELONG,-38.1698,144.35628
3296,GEELON5291,,GEELONG,-38.152,144.37626
3297,GEELON5332,,LITTLE RIVER,-37.960711,144.49856
3298,GEELON5334,,LITTLE RIVER,-37.960711,144.49856
3299,GEELON5333,,LITTLE RIVER,-37.960711,144.49856
3300,GEELON5336,,OCEAN GROVE,-38.250694,144.53913
3301,GEELON5422,,,,
3302,GEELON5287,,PARAPARAP,-38.2923,144.19415
3303,GEELON5295,,SUTHERLANDS CREEK,-38.014907,144.22796
3305,GEELON5425,,,-37.96423,144.410219
3308,GREATE11035,3212.0,LARA,-38.032232,144.359675
3309,GEELON11338,3144.0,CORIO,-38.065877,144.400738
3310,GREATE11086,3222.0,DRYSDALE,-38.182872,144.559379
3312,GREATE11119,3223.0,PORTARLINGTON,-38.119116,144.662729
3314,GREATE11042,3214.0,NORLANE,-38.089272,144.336603
3315,GREATE11045,3214.0,NORLANE,-38.089171,144.33644
3316,GREATE10988,3216.0,GROVEDALE,-38.198895,144.347232
3317,GREATE10992,3227.0,BARWON HEADS,-38.267798,144.494023
3319,GREATE11002,3226.0,OCEAN GROVE,-38.258951,144.540321
3320,GREATE11009,3227.0,BARWON HEADS,-38.275281,144.488127
3321,GREATE11016,3220.0,GEELONG,-38.145845,144.360105
3322,GREATE11044,3220.0,GEELONG,-38.14589,144.360358
3323,GREATE11019,3219.0,NEWCOMB,-38.169724,144.392123
3324,GREATE11020,3218.0,MANIFOLD HEIGHTS,-38.137396,144.336665
3325,GREATE11018,3226.0,OCEAN GROVE,-38.267656,144.524869
3326,GREATE11021,3220.0,GEELONG,-38.150941,144.352416
3327,GREATE11023,3220.0,NEWTOWN,-38.159863,144.339529
3328,GREATE11027,3222.0,DRYSDALE,-38.171824,144.570523
3329,GREATE11026,3212.0,LARA,-38.026417,144.429108
3331,GREATE11041,3216.0,WAURN PONDS,-38.202614,144.312227
3332,GREATE11046,3220.0,GEELONG,-38.14792,144.355289
3333,GREATE11047,3220.0,GEELONG,,
3334,GREATE11048,3220.0,NEWTOWN,,
3335,GREATE11053,3216.0,WAURN PONDS,,
3336,GREATE11055,3218.0,GEELONG WEST,,
3337,GREATE11063,3220.0,NEWTOWN,,
3338,GREATE11064,3216.0,BELMONT,,
3339,GREATE11040,3216.0,BELMONT,-38.187381,144.328835
3340,GREATE11076,3220.0,SOUTH GEELONG,,
3341,GREATE11079,3218.0,GEELONG WEST,,
3342,GREATE11085,3220.0,GEELONG,,
3343,GREATE11089,3216.0,WAURN PONDS,-38.196714,144.317583
3344,GREATE11025,3218.0,GEELONG WEST,-38.144065,144.352468
3345,GREATE11124,3216.0,BELMONT,,
3346,GREATE11126,3212.0,LARA,,
3347,GREATE11043,3216.0,WAURN PONDS,-38.202495,144.311533
3348,GREATE11132,3215.0,NORTH GEELONG,,
3349,GREATE11133,3212.0,LARA,,
3350,GREATE11134,3219.0,WHITTINGTON,-38.179685,144.403662
3351,GREATE11139,3220.0,GEELONG,,
3352,GREATE11144,3219.0,THOMSON,,
3353,GREATE11145,3216.0,WAURN PONDS,,
3354,GREATE11146,3220.0,GEELONG,,
3355,GREATE11148,3218.0,MANIFOLD HEIGHTS,,
3356,GREATE11150,3214.0,NORLANE,-38.085722,144.356288
3357,GREATE10991,3220.0,NEWTOWN,-38.162144,144.333631
3358,GREATE10994,3227.0,BARWON HEADS,-38.284181,144.48303
3359,GREATE10998,3216.0,BELMONT,-38.176172,144.359584
3360,GREATE11003,3221.0,MOOLAP,-38.183411,144.426635
3361,GREATE11014,3222.0,CLIFTON SPRINGS,-38.150008,144.567392
3362,GREATE11024,3222.0,DRYSDALE,-38.183061,144.532746
3363,GREATE11033,3219.0,EAST GEELONG,-38.149688,144.385214
3364,GREATE11036,3212.0,LARA,-38.029808,144.365801
3365,GREATE11095,3225.0,POINT LONSDALE,-38.279559,144.602953
3366,GREATE11108,3226.0,OCEAN GROVE,-38.263028,144.509907
3367,GREATE11116,3223.0,PORTARLINGTON,-38.124638,144.669423
3369,GREATE11141,3227.0,BARWON HEADS,-38.269109,144.458225
3371,GEELON11472,3216.0,GROVEDALE,,
3373,GEELON11500,3220.0,NEWTOWN,,
3376,GREATE11129,3216.0,GROVEDALE,,
3378,GEELON11404,3222.0,CLIFTON SPRINGS,-38.154652,144.562938
3381,GREATE11008,3216.0,BELMONT,-38.167151,144.348602
3382,GREATE11060,3216.0,BELMONT,-38.173147,144.351297
3383,GREATE11062,3218.0,GEELONG WEST,-38.143495,144.34596
3386,GEELON11407,3212.0,LARA,-38.023863,144.410866
3387,GREATE11093,3224.0,LEOPOLD,-38.176638,144.46633
3389,GEELON11406,3214.0,CORIO,-38.084209,144.362078
3390,GREATE11107,3226.0,OCEAN GROVE,-38.266224,144.516732
3391,GREATE11118,3223.0,PORTARLINGTON,-38.113497,144.650158
3392,GREATE4270,3223.0,ST LEONARDS,-38.174488,144.70942
3393,GREATE11101,3216.0,BELMONT,,
3394,GREATE11000,3214.0,CORIO,-38.058889,144.382994
3395,GREATE11001,3213.0,BATESFORD,-38.094495,144.297627
3396,GREATE11059,3212.0,POINT WILSON,-38.01438,144.472328
3428,GEELON11229,3220.0,CORIO,-38.072064,144.405705
3429,GEELON11236,3223.0,INDENTED HEAD,-38.14194,144.712705
3430,GEELON11237,3223.0,PORTARLINGTON,-38.109001,144.630626
3431,GEELON11238,3220.0,GEELONG,-38.145764,144.366039
3432,GEELON11239,3223.0,ST. LEONARDS,-38.189316,144.711354
3433,GEELON11182,3217.0,MOUNT DUNEED,-38.238961,144.316561
3434,GREATE11135,3214.0,CORIO,-37.908585,144.437647
3435,GREATE11140,3220.0,GEELONG,-38.181871,144.357862
3450,GREATE10997,3216.0,BELMONT,-38.168466,144.350312
3458,GEELON11213,3227.0,BREMLEA,-38.292129,144.403715
3459,GEELON11214,3227.0,BARWON HEADS,-38.284938,144.465284
3460,GEELON11216,3226.0,OCEAN GROVE,-38.272056,144.5167
3462,GREATE11082,3220.0,SOUTH GEELONG,-38.157832,144.352792
3463,GREATE11088,3212.0,LARA,-38.02462,144.397698
3467,GREATE11061,3215.0,NORTH GEELONG,-38.130848,144.343321
3471,GREATE10999,3213.0,BATESFORD,-38.089266,144.285672
3476,GREATE11029,3218.0,GEELONG WEST,-38.143134,144.343271
3481,GREATE11052,3221.0,CERES,-38.173017,144.274315
3487,GREATE11071,3223.0,ST LEONARDS,-38.173192,144.718398
3490,GREATE11080,3222.0,CLIFTON SPRINGS,-38.162008,144.553297
3493,GREATE11084,3220.0,NEWTOWN,-38.148879,144.343241
3500,GREATE11096,3215.0,DRUMCONDRA,-38.128745,144.355672
3501,GREATE11097,3222.0,MARCUS HILL,-38.241921,144.571383
3502,GREATE11098,3216.0,MARSHALL,-38.196782,144.348258
3503,GREATE11102,3224.0,MOOLAP,-38.170126,144.422768
3506,GREATE10989,3226.0,OCEAN GROVE,-38.262949,144.531691
3517,GREATE11151,3222.0,DRYSDALE,-38.168724,144.574115
3518,GREATE11153,3216.0,WAURN PONDS,-38.208966,144.272967
3523,GLENEI11258,3163.0,MURRUMBEENA,-37.905306,145.063924
3524,GLENEI11207,3204.0,BENTLEIGH,-37.920749,145.042871
3525,GLENEI11216,3165.0,BENTLEIGH EAST  ,-37.926021,145.068459
3526,GLENEI11235,3162.0,CAULFIELD   ,-37.879132,145.046769
3527,GLENEI11261,3204.0,ORMOND,-37.898503,145.038731
3528,GLENEI11251,3162.0,GLEN HUNTLY ,-37.885749,145.039683
3529,GLENEI11219,3165.0,BENTLEIGH EAST  ,-37.929295,145.059689
3530,GLENEI11226,3163.0,CARNEGIE,-37.895071,145.054119
3531,GLENEI11221,3165.0,BENTLEIGH EAST  ,-37.917615,145.076431
3532,GLENEI11253,3204.0,MCKINNON,-37.914929,145.050961
3533,GLENEI11214,3165.0,BENTLEIGH EAST  ,-37.934102,145.072359
3534,GLENEI11256,3163.0,MURRUMBEENA,-37.897253,145.07207
3535,GLENEI11227,3163.0,CARNEGIE,-37.901413,145.059458
3536,GLENEI11234,3162.0,CAULFIELD   ,-37.894129,145.025316
3537,GLENEI11218,3165.0,BENTLEIGH EAST  ,-37.916884,145.061671
3538,GLENEI11241,3162.0,CAULFIELD EAST,,
3541,GLENEI11229,3163.0,CARNEGIE,-37.895076,145.051118
3543,GLENEI11217,3165.0,BENTLEIGH EAST  ,-37.916884,145.061671
3545,GLENEI11259,3161.0,CAULFIELD NORTH,-37.871891,145.029756
3554,GLENEI11228,3163.0,CARNEGIE,-37.894582,145.049827
3566,GLENEI11210,3204.0,BENTLEIGH,-37.924422,145.031277
3568,GLENEI11246,3162.0,ELSTERNWICK,-37.887625,145.010715
3570,GLENEI11239,3162.0,CAULFIELD   ,-37.872974,145.025128
3572,GLENEI11250,3162.0,ELSTERNWICK,-37.883737,144.997702
3573,GLENEI11238,3162.0,CAULFIELD   ,-37.885953,145.018846
3574,GLENEI11213,3204.0,BENTLEIGH,-37.90937,145.063423
3575,GLENEI11243,3162.0,CAULFIELD SOUTH  ,-37.893716,145.021619
3576,GLENEI11231,3163.0,CARNEGIE,-37.88929,145.056231
3577,GLENEI11240,3162.0,CAULFIELD   ,-37.883686,145.015446
3578,GLENEI5557,3162.0,CAULFIELD SOUTH,-37.893154,145.021404
3579,GLENEI11237,3162.0,CAULFIELD   ,-37.878426,145.023835
3581,GLENEI11247,3162.0,ELSTERNWICK,,
3582,GLENEI11248,3162.0,ELSTERNWICK,,
3585,GLENEI11263,3204.0,ORMOND,,
3586,GLENEI11232,3163.0,CARNEGIE,,
3587,GLENEI11249,3162.0,ELSTERNWICK,-37.883879,144.999084
3588,GLENEI5556,,CAULFIELD SOUTH,-37.887853,145.028137
3589,GLENEI11222,3165.0,BENTLEIGH EAST  ,-37.931326,145.075503
3590,GLENEI11447,3204.0,BENTLEIGH,,
3591,GLENEI11497,3163.0,MURRUMBEENA,,
3592,GLENEI11209,3204.0,BENTLEIGH,-37.913077,145.027289
3593,GLENEI11506,3204.0,ORMOND,,
3595,GLENEI11236,3161.0,CAULFIELD NORTH,-37.862561,145.014157
3596,GLENEI11244,3162.0,CAULFIELD SOUTH  ,-37.893946,145.023489
3597,GLENEI11208,3204.0,BENTLEIGH,-37.920749,145.042871
3599,GLENEI11220,3165.0,BENTLEIGH EAST  ,-37.917867,145.074937
3600,GLENEI11245,3162.0,ELSTERNWICK,-37.881397,145.004337
3601,GLENEI11262,3204.0,ORMOND,-37.907937,145.045579
3603,GLENEI11225,3163.0,CARNEGIE,-37.887222,145.066208
3604,GLENEI11255,3163.0,MURRUMBEENA,-37.897253,145.07207
3606,GLENEI11223,3165.0,BENTLEIGH EAST  ,-37.931346,145.077481
3607,GLENEI11242,3162.0,CAULFIELD SOUTH  ,-37.888021,145.022011
3609,GLENEI11224,3165.0,BENTLEIGH EAST  ,,
3610,GLENEI11252,3162.0,GLEN HUNTLY ,,
3620,GLENEI11215,3165.0,BENTLEIGH EAST,,
3628,GLENEI5558,3162.0,CAULFIELD SOUTH,-37.893124,145.021274
3633,GLENEI11257,3163.0,MURRUMBEENA,-37.903064,145.063119
3639,GLENEI11233,3163.0,CARNEGIE  ,-37.895076,145.051118
3640,GLENEI11230,3163.0,CARNEGIE,-37.898538,145.057637
3643,GLENEI11254,3163.0,MURRUMBEENA,-37.892519,145.070467
3646,GLENEI11260,3204.0,ORMOND,-37.905579,145.038844
3647,GLENEI11211,3204.0,BENTLEIGH,-37.923462,145.041804
3648,GLENEI11212,3204.0,BENTLEIGH,-37.919296,145.051637
3650,GLENEL11612,3305.0,PORTLAND,,
3651,GLENEL11593,3304.0,HEYWOOD,-38.131655,141.666282
3652,GLENEL11576,3311.0,CASTERTON,-37.581471,141.404252
3653,GLENEL11580,3305.0,PORTLAND,-38.366194,141.600653
3654,GLENEL11555,3305.0,PORTLAND,-38.34709,141.584467
3655,GLENEL11559,3305.0,PORTLAND,-38.368548,141.615915
3656,GLENEL11562,3304.0,DARTMOOR,-37.924998,141.273237
3657,GLENEL11566,3305.0,PORTLAND,-38.332937,141.605313
3658,GLENEL11568,3305.0,PORTLAND,-38.345044,141.599726
3659,GLENEL11569,3305.0,HEATHMERE,-38.214046,141.614457
3660,GLENEL11570,3305.0,PORTLAND,-38.353928,141.608732
3661,GLENEL11574,3304.0,HEYWOOD,-38.12806,141.632452
3663,GLENEL11588,3312.0,SANDFORD,-37.608281,141.448927
3664,GLENEL11590,3285.0,TYRENDARRA,-38.21729,141.779161
3665,GLENEL11572,3304.0,HEYWOOD,-38.138391,141.62712
3667,GLENEL11609,3311.0,CASTERTON,-37.589607,141.388212
3668,GLENEL11587,3305.0,PORTLAND,-38.339978,141.589555
3675,GLENEL11563,3312.0,WANDO VALE,-37.510852,141.444464
3676,GLENEL11565,3304.0,DRUMBORG,-38.075691,141.586058
3683,GLENEL11578,3310.0,MERINO,-37.710513,141.544803
3684,GLENEL11589,3301.0,TAHARA,-37.738085,141.696166
3686,GLENEL11557,3311.0,CASTERTON,-37.585523,141.401286
3690,GLENEL11611,3303.0,WALLACEDALE,-37.914657,141.795026
3691,GLENEL11591,3305.0,PORTLAND,-38.36569,141.586768
3692,GLENEL11585,3305.0,PORTLAND,-38.353928,141.608732
3694,GLENEL11558,3311.0,CASTERTON,-37.590756,141.367487
3695,GLENEL11561,3304.0,DARTMOOR,-37.919535,141.284481
3696,GLENEL11573,3304.0,HEYWOOD,-38.171645,141.668088
3697,GLENEL11577,3310.0,MERINO,-37.731194,141.53432
3698,GLENEL11584,3305.0,PORTLAND,-38.369368,141.624122
3703,GLENEL11556,3311.0,CASTERTON,-37.581471,141.404252
3704,GLENEL11560,3304.0,DARTMOOR,-37.922766,141.280398
3705,GLENEL11571,3304.0,HEYWOOD,-38.138391,141.62712
3706,GLENEL11583,3305.0,PORTLAND,-38.333019,141.607352
3707,GLENEL11586,3305.0,PORTLAND,-38.35922,141.606259
3708,GLENEL11598,3305.0,PORTLAND,-38.361127,141.579942
3719,GLENEL11582,3311.0,CASTERTON,-37.583209,141.398113
3721,GLENEL11610,3305.0,PORTLAND,-38.349345,141.607595
3722,GLENEL11606,3311.0,CASTERTON,,
3723,GLENEL11605,3311.0,CASTERTON,,
3724,GLENEL11604,3305.0,PORTLAND,,
3725,GLENEL11607,3304.0,MYAMYN,,
3726,GLENEL11608,3311.0,KILLARA,,
3727,GLENEL11600,3305.0,MOUNT RICHMOND,,
3728,GLENEL11601,3305.0,CASHMORE,,
3729,GLENEL11603,3305.0,PORTLAND,,
3730,GLENEL11602,3285.0,TYRENDARRA,,
3731,GLENEL11567,3305.0,PORTLAND,-38.353944,141.604144
3735,GLENEL11595,3305.0,CAPE BRIDGEWATER,-38.369137,141.406595
3736,GLENEL11259,3516.0,CAPE BRIDGEWATER ,-38.369243,141.406525
3737,GLENEL11575,3304.0,HEYWOOD,-38.131326,141.628187
3739,GLENEL11579,3310.0,MERINO,-37.713295,141.546055
3742,GLENEL11592,3305.0,BOLWARRA,-38.281174,141.613108
3744,GLENEL11564,3309.0,DIGBY,-37.802368,141.531292
3752,GLENEL11581,3292.0,NELSON,-38.047475,141.006985
3758,GLENEL11594,3305.0,TARRAGAL,-38.319525,141.404925
3759,GOLDEN8294,3351.0,HADDON,-37.587701,143.721687
3760,GOLDEN8286,3331.0,BANNOCKBURN,-38.04915,144.174004
3762,GOLDEN8300,3321.0,INVERLEIGH,-38.103382,144.048874
3763,GOLDEN8303,3332.0,LETHBRIDGE,-37.967958,144.134917
3764,GOLDEN8306,3360.0,LINTON,-37.68335,143.568028
3765,GOLDEN8310,3333.0,MEREDITH,-37.84749,144.073835
3766,GOLDEN8313,3330.0,ROKEWOOD,-37.902324,143.717212
3767,GOLDEN8317,3351.0,SMYTHESDALE,-37.64325,143.68236
3768,GOLDEN8320,3328.0,TEESDALE,-38.024296,144.041656
3769,GOLDEN8281,3331.0,BANNOCKBURN,-38.047517,144.169761
3770,GOLDEN8283,3331.0,BANNOCKBURN,-38.040528,144.162849
3771,GOLDEN8295,3351.0,HADDON,-37.588001,143.722593
3775,GOLDEN8305,3360.0,LINTON,-37.682917,143.567159
3778,GOLDEN8290,3352.0,ENFIELD,-37.724128,143.800798
3779,GOLDEN8296,3351.0,HADDON,-37.590188,143.715056
3780,GOLDEN8299,3321.0,INVERLEIGH,-38.100541,144.061515
3785,GOLDEN8319,3328.0,TEESDALE,-38.026958,144.049054
3790,GOLDEN8289,3352.0,CORINDHAP,-37.873211,143.741524
3796,GOLDEN8311,3352.0,NAPOLEONS,-37.68076,143.825432
3798,GOLDEN8314,3351.0,ROSS CREEK,-37.632228,143.757528
3799,GOLDEN8315,3329.0,SHELFORD,-38.012685,143.97676
3802,GOLDEN5387,,CAPE CLEAR,-37.785368,143.61165
3803,GOLDEN5388,,GORDON,-37.581725,144.10449
3804,GOLDEN5294,,MEREDITH,-37.844995,144.06934
3805,GOLDEN5389,,ROCKWOOD,-37.899409,143.7184
3806,GOLDEN5335,,MAUDE,-37.928357,144.16371
3807,GOLDEN5384,,SNAKE VALLEY,-37.612192,143.58474
3809,GOLDEN8302,3328.0,TEESDALE,-38.023103,144.034687
3810,GOLDEN8321,3351.0,SMYTHESDALE,-37.650145,143.671821
3812,GOLDEN8282,3331.0,BANNOCKBURN,-38.043618,144.131918
3813,GOLDEN8298,3321.0,INVERLEIGH,-38.081293,144.052439
3814,GOLDEN8309,3333.0,MEREDITH,-37.859511,144.074026
3815,GOLDEN8312,3330.0,ROKEWOOD,-37.910601,143.729237
3818,GOLDEN8280,3331.0,BANNOCKBURN,-38.051353,144.173704
3819,GOLDEN8297,3321.0,INVERLEIGH,-38.102934,144.049384
3820,GOLDEN8304,3360.0,LINTON,-37.684492,143.561703
3830,GOLDEN8322,3351.0,SMYTHESDALE,-37.643089,143.683115
3844,GOLDEN8284,3331.0,BANNOCKBURN,-38.040528,144.162849
3845,GOLDEN8285,3331.0,BANNOCKBURN,-38.050164,144.172638
3847,GOLDEN8287,3329.0,BARUNAH PARK,-38.021781,143.855125
3848,GOLDEN8288,3351.0,CAPE CLEAR,-37.792222,143.609118
3850,GOLDEN8291,3352.0,ENFIELD,-37.757743,143.783962
3851,GOLDEN8292,3331.0,GHERINGHAP,-38.074461,144.235087
3852,GOLDEN8293,3352.0,GRENVILLE,-37.769087,143.883728
3854,GOLDEN8301,3321.0,INVERLEIGH,-38.101035,144.053707
3857,GOLDEN8307,3360.0,MANNIBADAR,-37.760951,143.498132
3858,GOLDEN8308,3331.0,MAUDE,-37.949583,144.169446
3863,GOLDEN8316,3329.0,SHELFORD,-38.011571,143.975029
3865,GOLDEN8318,3331.0,SUTHERLANDS CREEK,-38.015438,144.227988
3868,HEPBUR9221,3370.0,CLUNES,,
3869,HEPBUR9224,3363.0,CRESWICK,-37.425056,143.897316
3870,HEPBUR9236,3363.0,CRESWICK  ,-37.422705,143.883058
3871,HEPBUR9233,3461.0,HEPBURN SPRINGS  ,-37.300265,144.124179
3872,HEPBUR9238,3364.0,NEWLYN  ,-37.407219,143.988045
3873,HEPBUR9244,3458.0,TRENTHAM,-37.383678,144.314617
3874,HEPBUR9247,3460.0,DAYLESFORD  ,-37.356245,144.135489
3875,HEPBUR9246,3370.0,CLUNES,-37.29157,143.787785
3877,HEPBUR9227,3460.0,DAYLESFORD,-37.3355,144.1515
3880,HEPBUR9231,3460.0,DAYLESFORD,-37.346269,144.144408
3883,HEPBUR9226,3460.0,SHEPHERDS FLAT,-37.270465,144.108567
3886,HEPBUR9240,3364.0,SMEATON,-37.342891,143.945508
3890,HEPBUR5386,,KINGSTON,-37.408892,143.94519
3891,HEPBUR11343,3461.0,GLENLYON,-37.299516,144.246148
3892,HEPBUR11344,3364.0,KINGSTON,-37.37521,143.958906
3893,HEPBUR9219,3370.0,CLUNES,-37.286165,143.752809
3894,HEPBUR9223,3363.0,CRESWICK,-37.444129,143.890785
3895,HEPBUR9234,3461.0,HEPBURN SPRINGS,-37.318083,144.131711
3896,HEPBUR9242,3458.0,TRENTHAM,-37.378859,144.319791
3897,HEPBUR9218,3370.0,CLUNES,-37.294906,143.78948
3898,HEPBUR9222,3363.0,CRESWICK,-37.421686,143.895498
3899,HEPBUR9228,3460.0,DAYLESFORD,-37.341076,144.14479
3900,HEPBUR9239,3364.0,SMEATON,-37.332742,143.948491
3901,HEPBUR9241,3458.0,TRENTHAM,-37.391252,144.31904
3911,HEPBUR9225,3363.0,CRESWICK,-37.424183,143.898006
3913,HEPBUR9232,3352.0,DEAN  ,-37.46313,143.982037
3918,HEPBUR9217,3363.0,CRESWICK,-37.418568,143.890681
3919,HEPBUR9220,3370.0,CLUNES,-37.292444,143.788308
3920,HEPBUR9230,3460.0,DAYLESFORD,-37.34291,144.141035
3921,HEPBUR9243,3458.0,TRENTHAM,-37.390263,144.323734
3923,HEPBUR9229,3460.0,DAYLESFORD,-37.339702,144.136779
3925,HEPBUR9235,3364.0,KINGSTON,-37.377105,143.953862
3926,HEPBUR9237,3363.0,CRESWICK,-37.416936,143.900932
3930,HEPBUR9245,3458.0,TRENTHAM,-37.390082,144.323788
3932,HINDMA9264,3418.0,NHILL,-36.328894,141.651408
3933,HINDMA9613,3414.0,DIMBOOLA,-36.460876,142.027897
3934,HINDMA9267,3424.0,RAINBOW,-35.905431,141.995541
3935,HINDMA9253,3423.0,JEPARIT,-36.141014,141.982235
3936,HINDMA9251,3414.0,DIMBOOLA,-36.460127,142.025603
3937,HINDMA9260,3418.0,NHILL,-36.332494,141.658779
3944,HINDMA11345,3418.0,NHILL,-36.341788,141.644849
3945,HINDMA9614,3414.0,DIMBOOLA,-36.450984,142.034712
3948,HINDMA9612,3418.0,BAKER,-36.074615,141.586895
3949,HINDMA9250,3414.0,DIMBOOLA,-36.444145,142.004481
3950,HINDMA9256,3423.0,JEPARIT,-36.134178,141.967002
3951,HINDMA9259,3418.0,NHILL,-36.320086,141.661375
3952,HINDMA9266,3424.0,RAINBOW,-35.905175,141.988138
3955,HINDMA9270,3418.0,YANAC,-36.136947,141.436662
3956,HINDMA9248,3414.0,DIMBOOLA,-36.458015,142.027226
3957,HINDMA9255,3423.0,JEPARIT,-36.139769,141.991038
3959,HINDMA9262,3418.0,NHILL,-36.331619,141.650968
3960,HINDMA9269,3424.0,RAINBOW,-35.900613,141.991539
3966,HINDMA9615,3414.0,DIMBOOLA,-36.460702,142.02399
3969,HINDMA9249,3414.0,DIMBOOLA,-36.456902,142.027116
3970,HINDMA9252,3423.0,JEPARIT,-36.140976,141.983916
3971,HINDMA9261,3418.0,NHILL,-36.332204,141.657843
3972,HINDMA9265,3424.0,RAINBOW,-35.900369,141.991099
3974,HINDMA9254,3423.0,JEPARIT,-36.144733,141.983712
3976,HINDMA9263,3418.0,NHILL,-36.330443,141.655204
3979,HINDMA9268,3424.0,RAINBOW,-35.90146,141.991539
3981,HOBSON12971,3015.0,NEWPORT,-37.842771,144.867872
3982,HOBSON12988,3025.0,ALTONA NORTH,-37.833056,144.825247
3983,HOBSON12958,3018.0,ALTONA,-37.859713,144.82616
3984,HOBSON12975,3015.0,NEWPORT,-37.845292,144.895175
3985,HOBSON12925,3028.0,ALTONA MEADOWS,-37.864903,144.782029
3986,HOBSON12930,3028.0,ALTONA MEADOWS,-37.887654,144.782078
3987,HOBSON12940,3016.0,WILLIAMSTOWN,-37.859193,144.884943
3988,HOBSON12944,3028.0,ALTONA MEADOWS,-37.87221,144.766738
3989,HOBSON12948,3025.0,ALTONA NORTH,-37.827492,144.833396
