,Suburb,crime_rate_2021,crime_rate_2020,crime_rate_2019,crime_rate_2018,crime_rate_2017,crime_rate_2016,crime_rate_2015,crime_rate_2014,crime_rate_2013,crime_rate_2012
1513,SIDONIA,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1514,SPRING HILL,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1515,TYLDEN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1516,TYLDEN SOUTH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1517,DRUMMOND NORTH,0.02861434166597,0.03759000215809,0.03472028668127,0.0336120841517,0.0330015282309699,0.03466722830666,0.03273456537209,0.03243825735084,0.03114698957282,0.03011828104307
1518,MALMSBURY,0.02861434166597,0.03759000215809,0.03472028668127,0.0336120841517,0.0330015282309699,0.03466722830666,0.03273456537209,0.03243825735084,0.03114698957282,0.03011828104307
1519,TARADALE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1520,ELPHINSTONE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1521,METCALFE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1522,SUTTON GRANGE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1523,CASTLEMAINE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1524,MOONLIGHT FLAT,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1525,BARKERS CREEK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1526,CAMPBELLS CREEK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1527,CHEWTON,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1528,CHEWTON BUSHLANDS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1529,FARADAY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1530,FRYERSTOWN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1531,GLENLUCE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1533,GOWER,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1534,GUILDFORD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1535,IRISHTOWN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1536,MCKENZIE HILL,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1537,MUCKLEFORD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1538,TARILTA,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1539,VAUGHAN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1540,WOODBROOK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1541,YAPEEN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1542,HARCOURT,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1543,HARCOURT NORTH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1544,RAVENSWOOD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1545,RAVENSWOOD SOUTH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1546,BARRYS REEF,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1547,BLACKWOOD,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1548,FERN HILL,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1549,LERDERDERG,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1550,LITTLE HAMPTON,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1551,NEWBURY,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1552,NORTH BLACKWOOD,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1553,TRENTHAM,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1554,TRENTHAM EAST,0.0439211573055,0.05686835309472,0.04556218082223,0.05164539173205,0.0519406734047,0.06136753183154,0.05045987148797,0.04683576900792,0.04939164748438,0.0460443415182399
1555,BASALT,0.02712253208818,0.03478368509005,0.0453264884492599,0.03807235011384,0.04222918932753,0.04695652173913,0.0380853006391,0.03253424657534,0.03488217281321,0.03743676222597
1556,DAYLESFORD,0.02712253208818,0.03478368509005,0.0453264884492599,0.03807235011384,0.04222918932753,0.04695652173913,0.0380853006391,0.03253424657534,0.03488217281321,0.03743676222597
1557,BULLARTO,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1558,BULLARTO SOUTH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1559,CLYDESDALE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1560,COOMOORA,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1561,DENVER,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1562,DRUMMOND,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1563,DRY DIGGINGS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1564,EGANSTOWN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1565,ELEVATED PLAINS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1566,FRANKLINFORD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1567,GLENLYON,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1568,HEPBURN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1569,HEPBURN SPRINGS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1570,KORWEINGUBOORA,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1571,LEONARDS HILL,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1572,LYONVILLE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1573,MOUNT FRANKLIN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1574,MUSK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1575,MUSK VALE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1576,PORCUPINE RIDGE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1577,SAILORS FALLS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1578,SAILORS HILL,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1579,SHEPHERDS FLAT,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1580,SPARGO CREEK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1581,STRANGWAYS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1582,WHEATSHEAF,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1583,YANDOIT,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1584,YANDOIT HILLS,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1585,GREEN GULLY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1587,MUCKLEFORD SOUTH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1588,NEWSTEAD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1589,SANDON,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1590,WELSHMANS REEF,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1591,BARINGHUP,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1592,BARINGHUP WEST,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1593,BRADFORD,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1594,EASTVILLE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1596,LAANECOORIE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1597,MALDON,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1598,NEEREMAN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1599,NUGGETTY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1600,PERKINS REEF,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1601,PORCUPINE FLAT,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1602,SHELBOURNE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1603,TARRENGOWER,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1604,WALMER,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1605,WOODSTOCK WEST,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1606,CARISBROOK,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1607,ADELAIDE LEAD,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1608,ALMA,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1609,BOWENVALE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1610,BUNG BONG,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1611,COTSWOLD,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1612,CRAIGIE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1613,DAISY HILL,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1614,FLAGSTAFF,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1616,HAVELOCK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1617,HOMEBUSH,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1618,MAJORCA,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1619,MARYBOROUGH,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1620,MOOLORT,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1622,NATTE YALLOCK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1623,RATHSCAR,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1624,RATHSCAR WEST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1625,RODBOROUGH,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1626,SIMSON,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1627,TIMOR,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1628,TIMOR WEST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1629,WAREEK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1630,AVOCA,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1631,MOYREISK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1634,ELMHURST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1635,GLENLOFTY,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1636,GLENLOGIE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1637,GLENPATRICK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1638,NOWHERE CREEK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1639,BET BET,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1640,BETLEY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1641,BROMLEY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1642,DUNLUCE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1643,DUNOLLY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1644,EDDINGTON,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1645,GOLDSBOROUGH,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1646,INKERMAN,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1647,MCINTYRE,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1648,MOLIAGUL,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1649,MOUNT HOOGHLY,0.03633509758878,0.03809809509525,0.0461242468735799,0.03541047453111,0.0397471109498899,0.04979839765408,0.03831009896776,0.03626830982109,0.03419740231271,0.03511881681715
1650,ARCHDALE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1651,ARCHDALE JUNCTION,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1652,BEALIBA,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1653,BURKES FLAT,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1654,COCHRANES CREEK,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1655,EMU,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1656,LOGAN,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1657,AVON PLAINS,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1658,BEAZLEYS BRIDGE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1659,CARAPOOEE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1660,CARAPOOEE WEST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1661,COONOOER BRIDGE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1662,COONOOER WEST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1663,DALYENONG,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1664,GOOROC,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1665,GOWAR EAST,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1666,GRAYS BRIDGE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
1667,GRE GRE,0.04350637118941,0.04910655195235,0.05502008032129,0.04623963008296,0.04851861919,0.0534445051941,0.04944978409249,0.0490989073364599,0.0455462669357199,0.03615160349854
