,Postcode,Suburb,LGA,SA2_code,SA2_name
418,3175,DANDENONG NORTH,Monash,212041312,Dandenong North
419,3175,DANDENONG SOUTH,Monash,212041311,Dandenong
420,3175,DUNEARN,Monash,212041312,Dandenong North
421,3176,SCORESBY BC,Port Phillip,211011254,Knoxfield - Scoresby
422,3177,DOVETON,Greater Dandenong,212021295,Doveton
423,3177,EUMEMMERRING,Greater Dandenong,212021295,Doveton
424,3178,ROWVILLE,Monash,211011256,Rowville - Central
425,3179,SCORESBY,Monash,211011254,Knoxfield - Scoresby
426,3180,KNOXFIELD,Knox,211011254,Knoxfield - Scoresby
427,3181,PRAHRAN,Stonnington,206061136,Prahran - Windsor
428,3181,PRAHRAN EAST,Stonnington,206061136,Prahran - Windsor
429,3181,WINDSOR,Stonnington,206061136,Prahran - Windsor
430,3182,ST KILDA,Stonnington,206051133,St Kilda
431,3182,ST KILDA SOUTH,Stonnington,206051133,St Kilda
432,3182,ST KILDA WEST,Stonnington,206051133,St Kilda
433,3183,BALACLAVA,Stonnington,206051134,St Kilda East
434,3183,ST KILDA EAST,Stonnington,206051134,St Kilda East
435,3184,BRIGHTON ROAD,Port Phillip,206051129,Elwood
436,3184,ELWOOD,Port Phillip,206051129,Elwood
437,3185,ELSTERNWICK,Port Phillip,208021179,Elsternwick
438,3185,GARDENVALE,Port Phillip,208021179,Elsternwick
439,3185,RIPPONLEA,Port Phillip,206051134,St Kilda East
440,3186,BRIGHTON,Port Phillip,208011169,Brighton (Vic.)
441,3186,BRIGHTON NORTH,Port Phillip,208011169,Brighton (Vic.)
442,3186,DENDY,Port Phillip,208011169,Brighton (Vic.)
443,3186,WERE STREET PO,Port Phillip,208011169,Brighton (Vic.)
444,3187,BRIGHTON EAST,Glen Eira,208011170,Brighton East
445,3187,NORTH ROAD,Glen Eira,208021178,Caulfield - South
446,3188,HAMPTON,Kingston,208011172,Hampton
447,3188,HAMPTON EAST,Kingston,208011172,Hampton
448,3188,HAMPTON NORTH,Kingston,208011172,Hampton
449,3189,MOORABBIN,Kingston,208031191,Moorabbin - Heatherton
450,3189,MOORABBIN EAST,Kingston,208031191,Moorabbin - Heatherton
451,3189,WISHART,Kingston,208031191,Moorabbin - Heatherton
452,3190,HIGHETT,Kingston,208011171,Cheltenham - Highett (West)
453,3191,SANDRINGHAM,Bayside,208011173,Sandringham - Black Rock
454,3192,CHELTENHAM,Kingston,208031188,Cheltenham - Highett (East)
455,3192,CHELTENHAM EAST,Kingston,208031188,Cheltenham - Highett (East)
456,3192,CHELTENHAM NORTH,Kingston,208031188,Cheltenham - Highett (East)
457,3192,SOUTHLAND CENTRE,Kingston,208031188,Cheltenham - Highett (East)
458,3193,BEAUMARIS,Kingston,208011168,Beaumaris
459,3193,BLACK ROCK,Kingston,208011173,Sandringham - Black Rock
460,3193,BLACK ROCK NORTH,Kingston,208011173,Sandringham - Black Rock
461,3193,CROMER,Kingston,208011168,Beaumaris
462,3194,MENTONE,Kingston,208031190,Mentone
463,3194,MENTONE EAST,Kingston,208031190,Mentone
464,3194,MOORABBIN AIRPORT,Kingston,208031192,Moorabbin Airport
465,3195,ASPENDALE,Kingston,208031189,Edithvale - Aspendale
466,3195,ASPENDALE GARDENS,Kingston,208031183,Aspendale Gardens - Waterways
467,3195,BRAESIDE,Kingston,208031184,Braeside
468,3195,MORDIALLOC,Kingston,208031193,Mordialloc - Parkdale
469,3195,MORDIALLOC NORTH,Kingston,208031193,Mordialloc - Parkdale
470,3195,PARKDALE,Kingston,208031193,Mordialloc - Parkdale
471,3195,WATERWAYS,Kingston,208031183,Aspendale Gardens - Waterways
472,3196,BONBEACH,Kingston,208031186,Chelsea - Bonbeach
473,3196,CHELSEA,Kingston,208031186,Chelsea - Bonbeach
474,3196,CHELSEA HEIGHTS,Kingston,208031187,Chelsea Heights
475,3196,EDITHVALE,Kingston,208031189,Edithvale - Aspendale
476,3197,CARRUM,Kingston,208031185,Carrum - Patterson Lakes
477,3197,PATTERSON LAKES,Kingston,208031185,Carrum - Patterson Lakes
478,3198,BELVEDERE PARK,Kingston,214011375,Seaford (Vic.)
479,3198,SEAFORD,Kingston,214011375,Seaford (Vic.)
480,3199,FRANKSTON,Mornington Peninsula,214011371,Frankston
481,3199,FRANKSTON EAST,Mornington Peninsula,214011371,Frankston
482,3199,FRANKSTON HEIGHTS,Mornington Peninsula,214011371,Frankston
483,3199,FRANKSTON SOUTH,Mornington Peninsula,214011373,Frankston South
484,3199,KARINGAL,Mornington Peninsula,214011372,Frankston North
485,3199,KARINGAL CENTRE,Mornington Peninsula,214011372,Frankston North
486,3200,FRANKSTON NORTH,Frankston,214011372,Frankston North
487,3200,PINES FOREST,Frankston,214011372,Frankston North
488,3201,CARRUM DOWNS,Kingston,214011370,Carrum Downs
489,3202,HEATHERTON,Kingston,208031191,Moorabbin - Heatherton
490,3204,BENTLEIGH,Kingston,208021174,Bentleigh - McKinnon
491,3204,MCKINNON,Kingston,208021174,Bentleigh - McKinnon
492,3204,ORMOND,Kingston,208021182,Ormond - Glen Huntly
493,3204,PATTERSON,Kingston,208021174,Bentleigh - McKinnon
494,3205,SOUTH MELBOURNE,Port Phillip,206051132,South Melbourne
495,3205,SOUTH MELBOURNE DC,Port Phillip,206051132,South Melbourne
496,3206,ALBERT PARK,Port Phillip,206051128,Albert Park
497,3206,MIDDLE PARK,Port Phillip,206051128,Albert Park
498,3207,GARDEN CITY,Port Phillip,206051130,Port Melbourne
499,3207,PORT MELBOURNE,Port Phillip,206051131,Port Melbourne Industrial
500,3211,LITTLE RIVER,Wyndham,203021043,Lara
501,3212,AVALON,Wyndham,203021043,Lara
502,3212,LARA,Wyndham,203021043,Lara
503,3212,POINT WILSON,Wyndham,203021043,Lara
504,3213,ANAKIE,Greater Geelong,203021043,Lara
505,3213,BATESFORD,Greater Geelong,203021047,North Geelong - Bell Park
506,3213,LOVELY BANKS,Greater Geelong,203021038,Corio - Norlane
507,3213,MOORABOOL,Greater Geelong,203021038,Corio - Norlane
508,3214,CORIO,Greater Geelong,203021038,Corio - Norlane
509,3214,NORLANE,Greater Geelong,203021038,Corio - Norlane
510,3214,NORTH SHORE,Greater Geelong,203021038,Corio - Norlane
511,3215,BELL PARK,Greater Geelong,203021047,North Geelong - Bell Park
512,3215,BELL POST HILL,Greater Geelong,203021047,North Geelong - Bell Park
513,3215,DRUMCONDRA,Greater Geelong,203021047,North Geelong - Bell Park
514,3215,GEELONG NORTH,Greater Geelong,203021047,North Geelong - Bell Park
515,3215,HAMLYN HEIGHTS,Greater Geelong,203021040,Geelong West - Hamlyn Heights
516,3215,NORTH GEELONG,Greater Geelong,203021047,North Geelong - Bell Park
517,3215,RIPPLESIDE,Greater Geelong,203021047,North Geelong - Bell Park
518,3216,BELMONT,Surf Coast,203021037,Belmont
519,3216,FRESHWATER CREEK,Surf Coast,203021042,Highton
520,3216,GROVEDALE,Surf Coast,203021041,Grovedale
521,3216,GROVEDALE EAST,Surf Coast,203021041,Grovedale
522,3216,HIGHTON,Surf Coast,203021042,Highton
523,3216,MARSHALL,Surf Coast,203021041,Grovedale
524,3216,MOUNT DUNEED,Surf Coast,203021042,Highton
525,3216,WANDANA HEIGHTS,Surf Coast,203021042,Highton
526,3216,WAURN PONDS,Surf Coast,203021042,Highton
527,3217,ARMSTRONG CREEK,Greater Geelong,203031050,Ocean Grove - Barwon Heads
528,3217,CHARLEMONT,Greater Geelong,203021041,Grovedale
529,3217,DEAKIN UNIVERSITY,Greater Geelong,207031165,Burwood
530,3217,FRESHWATER CREEK,Greater Geelong,203011036,Winchelsea
531,3217,MOUNT DUNEED,Greater Geelong,203031053,Torquay
532,3218,FYANSFORD,Greater Geelong,203021040,Geelong West - Hamlyn Heights
533,3218,GEELONG WEST,Greater Geelong,203021040,Geelong West - Hamlyn Heights
534,3218,HERNE HILL,Greater Geelong,203021040,Geelong West - Hamlyn Heights
535,3218,MANIFOLD HEIGHTS,Greater Geelong,203021040,Geelong West - Hamlyn Heights
536,3218,MURGHEBOLUC,Greater Geelong,203011034,Bannockburn
537,3218,STONEHAVEN,Greater Geelong,203011034,Bannockburn
538,3219,BREAKWATER,Greater Geelong,203021039,Geelong
539,3219,EAST GEELONG,Greater Geelong,203021039,Geelong
540,3219,NEWCOMB,Greater Geelong,203021045,Newcomb - Moolap
541,3219,ST ALBANS PARK,Greater Geelong,203021045,Newcomb - Moolap
542,3219,THOMSON,Greater Geelong,203021039,Geelong
543,3219,WHITTINGTON,Greater Geelong,203021045,Newcomb - Moolap
544,3220,BAREENA,Greater Geelong,203021046,Newtown (Vic.)
545,3220,GEELONG,Greater Geelong,203021039,Geelong
546,3220,NEWTOWN,Greater Geelong,203021046,Newtown (Vic.)
547,3220,SOUTH GEELONG,Greater Geelong,203021039,Geelong
548,3221,ANAKIE,Surf Coast,203011036,Winchelsea
549,3221,BARRABOOL,Surf Coast,203011036,Winchelsea
550,3221,BATESFORD,Surf Coast,203021047,North Geelong - Bell Park
551,3221,BELLARINE,Surf Coast,203031051,Portarlington
552,3221,CERES,Surf Coast,203021042,Highton
553,3221,FYANSFORD,Surf Coast,203021040,Geelong West - Hamlyn Heights
554,3221,GEELONG MC,Surf Coast,203021039,Geelong
555,3221,GNARWARRE,Surf Coast,203011036,Winchelsea
556,3221,GREY RIVER,Surf Coast,217031476,Otway
557,3221,KENNETT RIVER,Surf Coast,217031476,Otway
558,3221,LOVELY BANKS,Surf Coast,203011036,Winchelsea
559,3221,MOOLAP,Surf Coast,203021045,Newcomb - Moolap
560,3221,MOORABOOL,Surf Coast,203021038,Corio - Norlane
561,3221,MURGHEBOLUC,Surf Coast,203011036,Winchelsea
562,3221,SEPARATION CREEK,Surf Coast,217031476,Otway
563,3221,STAUGHTON VALE,Surf Coast,203021043,Lara
564,3221,STONEHAVEN,Surf Coast,203011034,Bannockburn
565,3221,SUGARLOAF,Surf Coast,217031476,Otway
566,3221,WALLINGTON,Surf Coast,203031050,Ocean Grove - Barwon Heads
567,3221,WONGARRA,Surf Coast,217031476,Otway
568,3221,WYE RIVER,Surf Coast,217031476,Otway
569,3222,CLIFTON SPRINGS,Queenscliffe,203031048,Clifton Springs
570,3222,CURLEWIS,Queenscliffe,203031048,Clifton Springs
571,3222,DRYSDALE,Queenscliffe,203031048,Clifton Springs
572,3222,MANNERIM,Queenscliffe,203031052,Point Lonsdale - Queenscliff
573,3222,MARCUS HILL,Queenscliffe,203031050,Ocean Grove - Barwon Heads
574,3222,WALLINGTON,Queenscliffe,203031050,Ocean Grove - Barwon Heads
575,3223,BELLARINE,Greater Geelong,203031051,Portarlington
576,3223,INDENTED HEAD,Greater Geelong,203031051,Portarlington
577,3223,PORTARLINGTON,Greater Geelong,203031051,Portarlington
578,3223,ST LEONARDS,Greater Geelong,203031051,Portarlington
579,3224,LEOPOLD,Greater Geelong,203021044,Leopold
580,3224,MOOLAP,Greater Geelong,203021045,Newcomb - Moolap
581,3225,POINT LONSDALE,Queenscliffe,203031052,Point Lonsdale - Queenscliff
582,3225,QUEENSCLIFF,Queenscliffe,203031052,Point Lonsdale - Queenscliff
583,3225,SWAN BAY,Queenscliffe,203031052,Point Lonsdale - Queenscliff
584,3225,SWAN ISLAND,Queenscliffe,203031052,Point Lonsdale - Queenscliff
585,3226,OCEAN GROVE,Greater Geelong,203031050,Ocean Grove - Barwon Heads
586,3227,BARWON HEADS,Surf Coast,203031050,Ocean Grove - Barwon Heads
587,3227,BREAMLEA,Surf Coast,203031050,Ocean Grove - Barwon Heads
588,3227,CONNEWARRE,Surf Coast,203031050,Ocean Grove - Barwon Heads
589,3228,BELLBRAE,Surf Coast,203031053,Torquay
590,3228,BELLS BEACH,Surf Coast,203031053,Torquay
591,3228,JAN JUC,Surf Coast,203031053,Torquay
592,3228,TORQUAY,Surf Coast,203031053,Torquay
593,3230,ANGLESEA,Surf Coast,203031049,Lorne - Anglesea
594,3231,AIREYS INLET,Surf Coast,203031049,Lorne - Anglesea
595,3231,BIG HILL,Surf Coast,203031049,Lorne - Anglesea
596,3231,EASTERN VIEW,Surf Coast,203031049,Lorne - Anglesea
597,3231,FAIRHAVEN,Surf Coast,203031049,Lorne - Anglesea
598,3231,MOGGS CREEK,Surf Coast,203031049,Lorne - Anglesea
599,3232,BIG HILL,Surf Coast,203031049,Lorne - Anglesea
600,3232,LORNE,Surf Coast,203031049,Lorne - Anglesea
601,3233,APOLLO BAY,Colac-Otway,217031476,Otway
602,3233,CAPE OTWAY,Colac-Otway,217031476,Otway
603,3233,MARENGO,Colac-Otway,217031476,Otway
604,3233,PETTICOAT CREEK,Colac-Otway,217031476,Otway
605,3233,SKENES CREEK,Colac-Otway,217031476,Otway
606,3233,SKENES CREEK NORTH,Colac-Otway,217031476,Otway
607,3234,GREY RIVER,Surf Coast,217031476,Otway
608,3234,KENNETT RIVER,Surf Coast,217031476,Otway
609,3234,SEPARATION CREEK,Surf Coast,217031476,Otway
610,3234,SUGARLOAF,Surf Coast,217031476,Otway
611,3234,WONGARRA,Surf Coast,217031476,Otway
612,3234,WYE RIVER,Surf Coast,217031476,Otway
613,3235,BENWERRIN,Surf Coast,203031049,Lorne - Anglesea
614,3235,BOONAH,Surf Coast,203031049,Lorne - Anglesea
615,3235,DEANS MARSH,Surf Coast,203011036,Winchelsea
616,3235,PENNYROYAL,Surf Coast,203011036,Winchelsea
617,3236,FORREST,Colac-Otway,217031476,Otway
618,3236,MOUNT SABINE,Colac-Otway,217031476,Otway
619,3237,AIRE VALLEY,Corangamite,217031476,Otway
620,3237,BEECH FOREST,Corangamite,217031476,Otway
621,3237,FERGUSON,Corangamite,217031476,Otway
622,3237,GELLIBRAND LOWER,Corangamite,217031475,Corangamite - South
623,3237,WATTLE HILL,Corangamite,217031475,Corangamite - South
624,3237,WEEAPROINAH,Corangamite,217031476,Otway
625,3237,WYELANGTA,Corangamite,217031476,Otway
626,3237,YUULONG,Corangamite,217031476,Otway
627,3238,GLENAIRE,Colac-Otway,217031476,Otway
628,3238,HORDERN VALE,Colac-Otway,217031476,Otway
629,3238,JOHANNA,Colac-Otway,217031476,Otway
630,3238,LAVERS HILL,Colac-Otway,217031476,Otway
631,3239,CARLISLE RIVER,Colac-Otway,217031476,Otway
632,3239,CHAPPLE VALE,Colac-Otway,217031476,Otway
633,3239,GELLIBRAND,Colac-Otway,217031476,Otway
634,3239,KENNEDYS CREEK,Colac-Otway,217031475,Corangamite - South
635,3240,BUCKLEY,Surf Coast,203011036,Winchelsea
636,3240,GHERANG,Surf Coast,203011036,Winchelsea
637,3240,MODEWARRE,Surf Coast,203011036,Winchelsea
638,3240,MORIAC,Surf Coast,203011036,Winchelsea
639,3240,MOUNT MORIAC,Surf Coast,203011036,Winchelsea
640,3240,PARAPARAP,Surf Coast,203011036,Winchelsea
641,3241,BAMBRA,Surf Coast,203011036,Winchelsea
642,3241,OMBERSLEY,Surf Coast,217031473,Colac Region
643,3241,WENSLEYDALE,Surf Coast,203031049,Lorne - Anglesea
644,3241,WINCHELSEA,Surf Coast,203011036,Winchelsea
645,3241,WINCHELSEA SOUTH,Surf Coast,203011036,Winchelsea
646,3241,WURDIBOLUC,Surf Coast,203011036,Winchelsea
647,3242,BIRREGURRA,Surf Coast,217031473,Colac Region
648,3243,BARWON DOWNS,Surf Coast,217031473,Colac Region
649,3243,GERANGAMETE,Surf Coast,217031473,Colac Region
650,3243,MURROON,Surf Coast,217031473,Colac Region
651,3243,WARNCOORT,Surf Coast,217031473,Colac Region
652,3243,WHOOREL,Surf Coast,217031473,Colac Region
653,3249,ALVIE,Corangamite,217031473,Colac Region
654,3249,BALINTORE,Corangamite,217031473,Colac Region
655,3249,BARONGAROOK,Corangamite,217031473,Colac Region
656,3249,BARONGAROOK WEST,Corangamite,217031473,Colac Region
657,3249,BARRAMUNGA,Corangamite,217031476,Otway
658,3249,CORAGULAC,Corangamite,217031473,Colac Region
659,3249,CORUNNUN,Corangamite,217031473,Colac Region
660,3249,DREEITE,Corangamite,217031473,Colac Region
661,3249,DREEITE SOUTH,Corangamite,217031473,Colac Region
662,3249,GERANGAMETE,Corangamite,217031473,Colac Region
663,3249,IRREWARRA,Corangamite,217031473,Colac Region
664,3249,IRREWILLIPE,Corangamite,217031473,Colac Region
665,3249,IRREWILLIPE EAST,Corangamite,217031473,Colac Region
666,3249,KAWARREN,Corangamite,217031476,Otway
667,3249,LARPENT,Corangamite,217031473,Colac Region
668,3249,NALANGIL,Corangamite,217031473,Colac Region
669,3249,ONDIT,Corangamite,217031473,Colac Region
670,3249,PIRRON YALLOCK,Corangamite,217031473,Colac Region
671,3249,POMBORNEIT EAST,Corangamite,217031475,Corangamite - South
672,3249,SWAN MARSH,Corangamite,217031473,Colac Region
673,3249,TANYBRYN,Corangamite,217031476,Otway
674,3249,WARRION,Corangamite,217031473,Colac Region
675,3249,WOOL WOOL,Corangamite,217031473,Colac Region
676,3249,YEO,Corangamite,217031472,Colac
677,3249,YEODENE,Corangamite,217031473,Colac Region
678,3250,COLAC,Colac-Otway,217031472,Colac
679,3250,COLAC EAST,Colac-Otway,217031472,Colac
680,3250,COLAC WEST,Colac-Otway,217031472,Colac
681,3250,ELLIMINYT,Colac-Otway,217031472,Colac
682,3251,BEEAC,Golden Plains,217031473,Colac Region
683,3251,CUNDARE,Golden Plains,217031473,Colac Region
684,3251,CUNDARE NORTH,Golden Plains,217031473,Colac Region
685,3251,EURACK,Golden Plains,217031473,Colac Region
686,3251,WEERING,Golden Plains,217031473,Colac Region
687,3254,COROROOKE,Colac-Otway,217031473,Colac Region
688,3260,BOOKAAR,Moyne,217031474,Corangamite - North
689,3260,BOSTOCKS CREEK,Moyne,217031475,Corangamite - South
690,3260,BUNGADOR,Moyne,217031473,Colac Region
691,3260,CAMPERDOWN,Moyne,217031471,Camperdown
692,3260,CARPENDEIT,Moyne,217031475,Corangamite - South
693,3260,CHOCOLYN,Moyne,217031471,Camperdown
694,3260,GNOTUK,Moyne,217031474,Corangamite - North
695,3260,KARIAH,Moyne,217031474,Corangamite - North
696,3260,KOALLAH,Moyne,217031475,Corangamite - South
697,3260,LESLIE MANOR,Moyne,217031474,Corangamite - North
698,3260,POMBORNEIT,Moyne,217031475,Corangamite - South
699,3260,POMBORNEIT NORTH,Moyne,217031474,Corangamite - North
700,3260,SKIBO,Moyne,217031471,Camperdown
701,3260,SOUTH PURRUMBETE,Moyne,217031475,Corangamite - South
702,3260,STONYFORD,Moyne,217031475,Corangamite - South
703,3260,TANDAROOK,Moyne,217031475,Corangamite - South
704,3260,TESBURY,Moyne,217031475,Corangamite - South
705,3260,WEERITE,Moyne,217031474,Corangamite - North
706,3264,TERANG,Moyne,217031474,Corangamite - North
707,3265,BOORCAN,Moyne,217031474,Corangamite - North
708,3265,CUDGEE,Moyne,217041477,Moyne - East
709,3265,DIXIE,Moyne,217031475,Corangamite - South
710,3265,ECKLIN SOUTH,Moyne,217031475,Corangamite - South
711,3265,ELLERSLIE,Moyne,217041477,Moyne - East
712,3265,FRAMLINGHAM,Moyne,217041477,Moyne - East
713,3265,FRAMLINGHAM EAST,Moyne,217041477,Moyne - East
714,3265,GARVOC,Moyne,217041477,Moyne - East
715,3265,GLENORMISTON NORTH,Moyne,217041477,Moyne - East
716,3265,GLENORMISTON SOUTH,Moyne,217031474,Corangamite - North
717,3265,KOLORA,Moyne,217041477,Moyne - East
718,3265,LAANG,Moyne,217041477,Moyne - East
719,3265,NOORAT,Moyne,217031474,Corangamite - North
720,3265,NOORAT EAST,Moyne,217031474,Corangamite - North
721,3265,PANMURE,Moyne,217041477,Moyne - East
722,3265,TAROON,Moyne,217031475,Corangamite - South
723,3265,THE SISTERS,Moyne,217041477,Moyne - East
724,3266,BULLAHARRE,Moyne,217031475,Corangamite - South
725,3266,COBDEN,Moyne,217031475,Corangamite - South
726,3266,COBRICO,Moyne,217031475,Corangamite - South
727,3266,ELINGAMITE,Moyne,217031475,Corangamite - South
728,3266,ELINGAMITE NORTH,Moyne,217031475,Corangamite - South
729,3266,GLENFYNE,Moyne,217031475,Corangamite - South
730,3266,JANCOURT,Moyne,217031475,Corangamite - South
731,3266,JANCOURT EAST,Moyne,217031475,Corangamite - South
732,3266,NAROGHID,Moyne,217031474,Corangamite - North
733,3266,SIMPSON,Moyne,217031475,Corangamite - South
734,3267,SCOTTS CREEK,Corangamite,217031475,Corangamite - South
735,3268,AYRFORD,Moyne,217031475,Corangamite - South
736,3268,BRUCKNELL,Moyne,217031475,Corangamite - South
737,3268,COORIEMUNGLE,Moyne,217031475,Corangamite - South
738,3268,COWLEYS CREEK,Moyne,217031475,Corangamite - South
739,3268,CURDIE VALE,Moyne,217031475,Corangamite - South
740,3268,CURDIES RIVER,Moyne,217031475,Corangamite - South
741,3268,CURDIEVALE,Moyne,217031475,Corangamite - South
742,3268,HEYTESBURY LOWER,Moyne,217031475,Corangamite - South
743,3268,NEWFIELD,Moyne,217031475,Corangamite - South
744,3268,NIRRANDA,Moyne,217041477,Moyne - East
745,3268,NIRRANDA EAST,Moyne,217031475,Corangamite - South
746,3268,NIRRANDA SOUTH,Moyne,217041477,Moyne - East
747,3268,NULLAWARRE,Moyne,217041477,Moyne - East
748,3268,NULLAWARRE EAST,Moyne,217041477,Moyne - East
749,3268,NULLAWARRE NORTH,Moyne,217041477,Moyne - East
750,3268,PAARATTE,Moyne,217031475,Corangamite - South
751,3268,THE COVE,Moyne,217041477,Moyne - East
752,3268,TIMBOON,Moyne,217031475,Corangamite - South
753,3268,TIMBOON WEST,Moyne,217031475,Corangamite - South
754,3269,PORT CAMPBELL,Moyne,217031475,Corangamite - South
755,3269,PRINCETOWN,Moyne,217031475,Corangamite - South
756,3269,WAARRE,Moyne,217031475,Corangamite - South
757,3270,PETERBOROUGH,Moyne,217031475,Corangamite - South
758,3271,DARLINGTON,Warrnambool,217041477,Moyne - East
759,3271,DUNDONNELL,Warrnambool,217041477,Moyne - East
760,3271,PURA PURA,Warrnambool,215011387,Ararat Region
761,3272,MORTLAKE,Moyne,217041477,Moyne - East
762,3272,WOORNDOO,Moyne,217041477,Moyne - East
763,3273,HEXHAM,Moyne,217041477,Moyne - East
764,3274,CARAMUT,Southern Grampians,217041477,Moyne - East
765,3275,MAILER FLAT,Warrnambool,217041478,Moyne - West
766,3275,MAILORS FLAT,Warrnambool,217041478,Moyne - West
767,3276,MINJAH,Moyne,217041477,Moyne - East
768,3276,WOOLSTHORPE,Moyne,217041477,Moyne - East
769,3277,ALLANSFORD,Warrnambool,217041480,Warrnambool - South
770,3277,MEPUNGA,Warrnambool,217041477,Moyne - East
771,3277,MEPUNGA EAST,Warrnambool,217041477,Moyne - East
772,3277,MEPUNGA WEST,Warrnambool,217041477,Moyne - East
773,3277,NARINGAL,Warrnambool,217041477,Moyne - East
774,3277,NARINGAL EAST,Warrnambool,217041477,Moyne - East
775,3278,PURNIM,Moyne,217041477,Moyne - East
776,3278,PURNIM WEST,Moyne,217041477,Moyne - East
777,3279,BALLANGEICH,Southern Grampians,217041477,Moyne - East
778,3279,WANGOOM,Southern Grampians,217041477,Moyne - East
779,3280,DENNINGTON,Warrnambool,217041479,Warrnambool - North
780,3280,MINJAH,Warrnambool,217041477,Moyne - East
781,3280,WARRNAMBOOL,Warrnambool,217041479,Warrnambool - North
782,3280,WARRNAMBOOL EAST,Warrnambool,217041479,Warrnambool - North
783,3280,WARRNAMBOOL WEST,Warrnambool,217041479,Warrnambool - North
784,3281,BUSHFIELD,Warrnambool,217041479,Warrnambool - North
785,3281,GRASSMERE,Warrnambool,217041477,Moyne - East
786,3281,WINSLOW,Warrnambool,217041477,Moyne - East
787,3281,WOODFORD,Warrnambool,217041479,Warrnambool - North
788,3282,ILLOWA,Warrnambool,217041478,Moyne - West
789,3282,KOROIT,Warrnambool,217041478,Moyne - West
790,3283,CROSSLEY,Moyne,217041478,Moyne - West
791,3283,KILLARNEY,Moyne,217041478,Moyne - West
792,3283,KIRKSTALL,Moyne,217041478,Moyne - West
793,3283,SOUTHERN CROSS,Moyne,217041478,Moyne - West
794,3283,TARRONE,Moyne,217041478,Moyne - West
795,3283,TOWER HILL,Moyne,217041478,Moyne - West
796,3283,WARRONG,Moyne,217041478,Moyne - West
797,3283,WILLATOOK,Moyne,217041478,Moyne - West
798,3283,YANGERY,Moyne,217041478,Moyne - West
799,3283,YARPTURK,Moyne,217041478,Moyne - West
800,3284,ORFORD,Moyne,217041478,Moyne - West
801,3284,PORT FAIRY,Moyne,217041478,Moyne - West
802,3285,CODRINGTON,Moyne,217041478,Moyne - West
803,3285,NARRAWONG,Moyne,217011420,Glenelg (Vic.)
